capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
campo_grande___ms,"11:mais_de_20,00",0,0,1,38,461,886,1.148,126,M,2017
cuiaba___mt,"00:ate_0,50",15,391,129,15,26,10,14,2,M,2017
cuiaba___mt,"01:0,51_a_1,00",18,514,653,231,421,328,313,72,M,2017
cuiaba___mt,"02:1,01_a_1,50",0,217,8.040,4.756,6.922,3.963,2.903,350,M,2017
cuiaba___mt,"03:1,51_a_2,00",0,8,3.689,4.503,8.064,4.866,2.967,250,M,2017
cuiaba___mt,"04:2,01_a_3,00",0,1,1.821,3.779,8.308,5.205,3.345,235,M,2017
cuiaba___mt,"05:3,01_a_4,00",0,0,397,1.417,3.971,2.740,1.721,178,M,2017
cuiaba___mt,"06:4,01_a_5,00",0,0,822,2.281,2.576,1.768,1.115,125,M,2017
cuiaba___mt,"07:5,01_a_7,00",0,0,117,1.458,4.172,2.281,2.310,275,M,2017
cuiaba___mt,"08:7,01_a_10,00",0,0,27,413,3.403,3.424,1.700,143,M,2017
cuiaba___mt,"09:10,01_a_15,00",0,0,41,352,1.761,1.969,1.670,184,M,2017
cuiaba___mt,"10:15,01_a_20,00",0,0,4,67,655,829,1.052,131,M,2017
cuiaba___mt,"11:mais_de_20,00",0,0,3,41,799,1.079,1.276,168,M,2017
goiania___go,"00:ate_0,50",98,3.239,323,94,189,105,65,4,M,2017
goiania___go,"01:0,51_a_1,00",20,1.043,2.586,1.175,1.934,1.119,897,92,M,2017
goiania___go,"02:1,01_a_1,50",0,546,24.152,14.813,20.380,11.746,7.989,815,M,2017
goiania___go,"03:1,51_a_2,00",0,27,9.895,11.691,18.678,11.537,7.528,699,M,2017
goiania___go,"04:2,01_a_3,00",0,3,4.604,9.784,20.429,13.029,8.603,767,M,2017
goiania___go,"05:3,01_a_4,00",0,2,852,3.127,8.212,5.841,3.898,401,M,2017
goiania___go,"06:4,01_a_5,00",0,1,296,1.535,4.855,3.395,2.812,345,M,2017
goiania___go,"07:5,01_a_7,00",0,0,253,2.246,8.328,5.734,5.141,657,M,2017
goiania___go,"08:7,01_a_10,00",0,0,59,853,5.495,6.614,4.279,520,M,2017
goiania___go,"09:10,01_a_15,00",0,0,19,328,2.714,2.598,2.947,441,M,2017
goiania___go,"10:15,01_a_20,00",0,0,2,57,940,1.186,1.318,243,M,2017
goiania___go,"11:mais_de_20,00",0,0,3,75,751,1.348,1.854,267,M,2017
brasilia___df,"00:ate_0,50",41,1.568,795,78,190,99,141,18,M,2017
brasilia___df,"01:0,51_a_1,00",27,1.632,52.833,1.478,1.973,1.437,1.006,86,M,2017
brasilia___df,"02:1,01_a_1,50",0,294,41.567,25.805,36.530,21.325,12.215,962,M,2017
brasilia___df,"03:1,51_a_2,00",0,16,42.741,19.081,29.495,18.523,10.580,736,M,2017
brasilia___df,"04:2,01_a_3,00",0,3,24.615,18.050,28.654,19.768,11.152,903,M,2017
brasilia___df,"05:3,01_a_4,00",0,1,10.785,10.568,17.290,12.831,8.046,867,M,2017
brasilia___df,"06:4,01_a_5,00",0,0,4.025,7.756,11.009,6.336,4.163,562,M,2017
brasilia___df,"07:5,01_a_7,00",0,0,1.699,6.193,22.034,15.444,11.137,1.584,M,2017
brasilia___df,"08:7,01_a_10,00",0,0,1.306,4.586,18.384,26.107,11.198,1.135,M,2017
brasilia___df,"09:10,01_a_15,00",0,0,876,4.591,19.863,18.088,15.162,1.237,M,2017
brasilia___df,"10:15,01_a_20,00",0,0,24,442,7.308,10.422,7.036,736,M,2017
brasilia___df,"11:mais_de_20,00",0,0,13,606,8.826,12.143,12.728,1.489,M,2017
porto_velho___ro,"00:ate_0,50",21,234,76,21,46,38,42,2,F,2015
porto_velho___ro,"01:0,51_a_1,00",10,179,409,224,425,284,174,13,F,2015
porto_velho___ro,"02:1,01_a_1,50",0,73,4.769,3.717,6.193,4.395,3.410,428,F,2015
porto_velho___ro,"03:1,51_a_2,00",0,6,1.848,2.273,4.440,2.883,2.317,270,F,2015
porto_velho___ro,"04:2,01_a_3,00",0,0,788,2.023,5.113,3.671,2.935,346,F,2015
porto_velho___ro,"05:3,01_a_4,00",0,0,227,976,3.262,4.167,3.301,160,F,2015
porto_velho___ro,"06:4,01_a_5,00",0,0,124,620,1.395,909,857,78,F,2015
porto_velho___ro,"07:5,01_a_7,00",0,0,114,474,1.193,911,1.507,129,F,2015
porto_velho___ro,"08:7,01_a_10,00",0,0,40,255,759,675,867,30,F,2015
porto_velho___ro,"09:10,01_a_15,00",0,0,18,134,552,465,674,38,F,2015
porto_velho___ro,"10:15,01_a_20,00",0,0,10,41,208,195,323,7,F,2015
porto_velho___ro,"11:mais_de_20,00",0,0,9,53,174,198,261,10,F,2015
rio_branco___ac,"00:ate_0,50",5,119,80,8,5,10,0,0,F,2015
rio_branco___ac,"01:0,51_a_1,00",6,106,521,262,353,176,53,1,F,2015
rio_branco___ac,"02:1,01_a_1,50",0,19,3.267,2.711,4.621,2.646,1.138,62,F,2015
rio_branco___ac,"03:1,51_a_2,00",0,2,769,1.039,2.110,1.342,1.356,204,F,2015
rio_branco___ac,"04:2,01_a_3,00",0,2,401,1.009,2.846,2.281,1.968,190,F,2015
rio_branco___ac,"05:3,01_a_4,00",0,0,181,639,1.852,1.732,1.236,78,F,2015
rio_branco___ac,"06:4,01_a_5,00",0,0,49,266,1.042,1.767,1.215,101,F,2015
rio_branco___ac,"07:5,01_a_7,00",0,0,49,291,926,1.187,1.125,74,F,2015
rio_branco___ac,"08:7,01_a_10,00",0,0,19,180,681,601,472,23,F,2015
rio_branco___ac,"09:10,01_a_15,00",0,0,12,70,374,369,361,20,F,2015
rio_branco___ac,"10:15,01_a_20,00",0,0,4,17,97,125,148,11,F,2015
rio_branco___ac,"11:mais_de_20,00",0,0,1,12,101,153,136,7,F,2015
manaus___am,"00:ate_0,50",12,1.031,788,52,123,80,54,12,F,2015
manaus___am,"01:0,51_a_1,00",9,568,1.909,830,1.730,1.042,514,24,F,2015
manaus___am,"02:1,01_a_1,50",0,146,17.698,13.463,24.121,14.758,7.055,328,F,2015
manaus___am,"03:1,51_a_2,00",0,18,4.951,6.084,13.310,8.863,5.573,544,F,2015
manaus___am,"04:2,01_a_3,00",0,3,2.107,4.409,12.719,11.690,9.302,861,F,2015
manaus___am,"05:3,01_a_4,00",0,0,574,1.942,4.885,3.914,2.772,182,F,2015
manaus___am,"06:4,01_a_5,00",0,1,285,1.562,4.586,3.337,2.170,135,F,2015
manaus___am,"07:5,01_a_7,00",0,0,312,1.354,3.819,3.187,2.463,244,F,2015
manaus___am,"08:7,01_a_10,00",0,0,69,687,2.839,2.543,2.180,215,F,2015
manaus___am,"09:10,01_a_15,00",0,0,27,252,1.298,1.234,1.505,166,F,2015
manaus___am,"10:15,01_a_20,00",0,0,2,63,497,552,528,29,F,2015
manaus___am,"11:mais_de_20,00",0,0,1,33,318,487,788,83,F,2015
boa_vista___rr,"00:ate_0,50",2,109,93,4,7,7,6,0,F,2015
boa_vista___rr,"01:0,51_a_1,00",5,101,521,269,469,266,89,3,F,2015
boa_vista___rr,"02:1,01_a_1,50",0,26,3.436,2.441,4.552,2.646,1.161,34,F,2015
boa_vista___rr,"03:1,51_a_2,00",0,2,751,981,1.772,862,403,15,F,2015
boa_vista___rr,"04:2,01_a_3,00",0,2,436,944,2.382,1.202,540,29,F,2015
boa_vista___rr,"05:3,01_a_4,00",0,1,195,565,1.702,1.146,730,90,F,2015
boa_vista___rr,"06:4,01_a_5,00",0,0,63,261,1.010,841,456,31,F,2015
boa_vista___rr,"07:5,01_a_7,00",0,0,92,401,1.386,1.722,1.958,215,F,2015
boa_vista___rr,"08:7,01_a_10,00",0,0,18,150,553,592,595,33,F,2015
boa_vista___rr,"09:10,01_a_15,00",0,0,2,69,298,256,320,32,F,2015
boa_vista___rr,"10:15,01_a_20,00",0,0,2,13,78,99,110,2,F,2015
boa_vista___rr,"11:mais_de_20,00",0,0,0,9,76,136,130,2,F,2015
belem___pa,"00:ate_0,50",10,432,463,90,188,113,61,1,F,2015
belem___pa,"01:0,51_a_1,00",5,248,1.401,907,1.667,1.110,574,21,F,2015
belem___pa,"02:1,01_a_1,50",0,32,8.536,11.011,21.390,12.597,6.800,618,F,2015
belem___pa,"03:1,51_a_2,00",0,2,1.923,3.552,7.838,5.118,4.804,538,F,2015
belem___pa,"04:2,01_a_3,00",0,0,1.062,2.729,7.154,5.254,3.730,403,F,2015
belem___pa,"05:3,01_a_4,00",0,0,327,1.572,4.644,3.684,2.592,205,F,2015
belem___pa,"06:4,01_a_5,00",0,0,190,1.029,3.375,3.519,2.560,224,F,2015
belem___pa,"07:5,01_a_7,00",0,0,165,1.134,4.826,4.685,5.299,516,F,2015
belem___pa,"08:7,01_a_10,00",0,0,45,616,3.332,4.205,4.792,385,F,2015
belem___pa,"09:10,01_a_15,00",0,0,14,291,1.704,1.706,3.137,242,F,2015
belem___pa,"10:15,01_a_20,00",0,0,2,92,456,607,964,78,F,2015
belem___pa,"11:mais_de_20,00",0,0,4,43,465,744,1.314,161,F,2015
macapa___ap,"00:ate_0,50",2,181,156,10,13,5,3,0,F,2015
macapa___ap,"01:0,51_a_1,00",1,45,466,384,576,311,130,7,F,2015
macapa___ap,"02:1,01_a_1,50",0,11,2.526,2.473,3.954,2.387,1.299,56,F,2015
macapa___ap,"03:1,51_a_2,00",0,4,582,871,2.019,1.112,448,17,F,2015
macapa___ap,"04:2,01_a_3,00",0,0,252,656,1.741,1.040,484,66,F,2015
macapa___ap,"05:3,01_a_4,00",0,1,89,373,987,556,632,147,F,2015
macapa___ap,"06:4,01_a_5,00",0,0,56,365,1.295,835,481,43,F,2015
macapa___ap,"07:5,01_a_7,00",0,0,65,471,2.103,2.010,2.428,283,F,2015
macapa___ap,"08:7,01_a_10,00",0,0,14,147,1.028,2.675,1.426,111,F,2015
macapa___ap,"09:10,01_a_15,00",0,0,4,64,320,588,663,56,F,2015
macapa___ap,"10:15,01_a_20,00",0,0,3,12,84,174,224,7,F,2015
macapa___ap,"11:mais_de_20,00",0,0,0,7,92,177,222,8,F,2015
palmas___to,"00:ate_0,50",7,267,137,16,14,14,3,0,F,2015
palmas___to,"01:0,51_a_1,00",2,190,712,484,1.253,998,659,21,F,2015
palmas___to,"02:1,01_a_1,50",1,64,4.575,3.216,4.818,2.475,1.188,37,F,2015
palmas___to,"03:1,51_a_2,00",0,8,1.151,1.246,2.155,1.188,622,21,F,2015
palmas___to,"04:2,01_a_3,00",0,1,575,1.188,3.047,2.198,1.369,48,F,2015
palmas___to,"05:3,01_a_4,00",0,0,237,839,1.822,1.277,617,34,F,2015
palmas___to,"06:4,01_a_5,00",0,0,156,920,2.615,2.283,1.410,40,F,2015
palmas___to,"07:5,01_a_7,00",0,0,67,619,2.661,3.437,2.250,60,F,2015
palmas___to,"08:7,01_a_10,00",0,0,11,187,1.152,935,458,13,F,2015
palmas___to,"09:10,01_a_15,00",0,0,7,71,740,871,522,14,F,2015
palmas___to,"10:15,01_a_20,00",0,0,1,18,282,379,229,9,F,2015
palmas___to,"11:mais_de_20,00",0,0,0,13,150,441,390,21,F,2015
sao_luiz___ma,"00:ate_0,50",0,67,183,44,61,28,30,4,F,2015
sao_luiz___ma,"01:0,51_a_1,00",1,126,1.749,871,1.692,1.480,1.129,163,F,2015
sao_luiz___ma,"02:1,01_a_1,50",0,50,10.670,10.937,18.888,11.430,4.779,273,F,2015
sao_luiz___ma,"03:1,51_a_2,00",0,2,1.616,2.854,5.565,3.577,2.658,286,F,2015
sao_luiz___ma,"04:2,01_a_3,00",0,4,883,2.533,5.239,3.831,5.187,619,F,2015
sao_luiz___ma,"05:3,01_a_4,00",0,0,241,1.096,4.247,3.613,3.492,335,F,2015
sao_luiz___ma,"06:4,01_a_5,00",0,0,111,675,2.045,3.451,4.275,492,F,2015
sao_luiz___ma,"07:5,01_a_7,00",0,0,77,536,2.199,2.379,4.750,597,F,2015
sao_luiz___ma,"08:7,01_a_10,00",0,0,45,292,1.282,1.457,2.227,225,F,2015
sao_luiz___ma,"09:10,01_a_15,00",0,0,13,108,699,650,1.768,204,F,2015
sao_luiz___ma,"10:15,01_a_20,00",0,0,1,16,261,330,452,55,F,2015
sao_luiz___ma,"11:mais_de_20,00",0,0,14,44,273,361,422,46,F,2015
terezina___pi,"00:ate_0,50",5,159,158,44,98,62,46,2,F,2015
terezina___pi,"01:0,51_a_1,00",4,314,1.345,810,1.144,614,332,32,F,2015
terezina___pi,"02:1,01_a_1,50",0,44,11.215,11.217,19.204,11.592,6.743,512,F,2015
terezina___pi,"03:1,51_a_2,00",0,0,1.178,2.508,4.735,3.107,2.824,283,F,2015
terezina___pi,"04:2,01_a_3,00",0,0,577,1.891,3.907,2.692,2.833,311,F,2015
terezina___pi,"05:3,01_a_4,00",0,0,187,1.032,3.311,3.513,3.768,294,F,2015
terezina___pi,"06:4,01_a_5,00",0,0,82,566,1.826,2.037,2.305,157,F,2015
terezina___pi,"07:5,01_a_7,00",0,0,56,429,1.458,1.275,1.686,152,F,2015
terezina___pi,"08:7,01_a_10,00",0,1,37,312,1.185,973,1.572,140,F,2015
terezina___pi,"09:10,01_a_15,00",0,0,3,138,725,733,1.208,125,F,2015
terezina___pi,"10:15,01_a_20,00",0,0,0,16,192,229,423,56,F,2015
terezina___pi,"11:mais_de_20,00",0,0,1,8,154,267,357,41,F,2015
fortaleza___ce,"00:ate_0,50",3,292,1.112,425,829,517,253,12,F,2015
fortaleza___ce,"01:0,51_a_1,00",2,564,7.994,3.395,5.524,3.354,1.687,75,F,2015
fortaleza___ce,"02:1,01_a_1,50",0,171,33.747,32.394,52.615,35.127,21.275,2.547,F,2015
fortaleza___ce,"03:1,51_a_2,00",0,4,4.558,7.728,12.791,7.263,5.211,616,F,2015
fortaleza___ce,"04:2,01_a_3,00",0,2,2.402,6.329,11.422,6.866,7.364,1.453,F,2015
fortaleza___ce,"05:3,01_a_4,00",0,2,761,3.312,6.493,4.170,4.773,657,F,2015
fortaleza___ce,"06:4,01_a_5,00",0,0,246,1.868,4.628,2.527,2.502,374,F,2015
fortaleza___ce,"07:5,01_a_7,00",0,1,116,1.171,4.353,4.472,7.811,1.027,F,2015
fortaleza___ce,"08:7,01_a_10,00",0,0,50,537,2.875,2.759,3.875,387,F,2015
fortaleza___ce,"09:10,01_a_15,00",0,0,16,297,2.131,1.856,2.816,327,F,2015
fortaleza___ce,"10:15,01_a_20,00",0,0,16,50,723,923,1.346,138,F,2015
fortaleza___ce,"11:mais_de_20,00",0,0,10,37,536,972,1.714,220,F,2015
natal___rn,"00:ate_0,50",0,221,842,60,104,91,73,6,F,2015
natal___rn,"01:0,51_a_1,00",0,151,1.418,829,1.381,1.043,642,46,F,2015
natal___rn,"02:1,01_a_1,50",0,54,10.598,10.996,17.574,10.863,5.346,226,F,2015
natal___rn,"03:1,51_a_2,00",0,3,1.409,2.614,4.806,2.753,3.148,332,F,2015
natal___rn,"04:2,01_a_3,00",0,1,649,2.272,5.083,3.453,3.761,245,F,2015
natal___rn,"05:3,01_a_4,00",0,0,190,834,2.508,3.195,3.776,199,F,2015
natal___rn,"06:4,01_a_5,00",0,0,88,516,1.471,1.569,2.216,92,F,2015
natal___rn,"07:5,01_a_7,00",0,0,51,510,1.364,975,2.127,158,F,2015
natal___rn,"08:7,01_a_10,00",0,0,20,214,1.082,786,1.363,94,F,2015
natal___rn,"09:10,01_a_15,00",0,0,0,86,910,807,1.187,90,F,2015
natal___rn,"10:15,01_a_20,00",0,0,6,25,380,483,711,51,F,2015
natal___rn,"11:mais_de_20,00",0,0,1,5,189,423,573,50,F,2015
joao_pessoa___pb,"00:ate_0,50",0,35,196,46,118,61,76,14,F,2015
joao_pessoa___pb,"01:0,51_a_1,00",1,133,2.050,1.949,4.103,3.714,2.948,182,F,2015
joao_pessoa___pb,"02:1,01_a_1,50",0,52,8.797,9.421,15.806,10.626,7.357,381,F,2015
joao_pessoa___pb,"03:1,51_a_2,00",0,3,1.115,2.348,5.253,3.328,3.147,258,F,2015
joao_pessoa___pb,"04:2,01_a_3,00",0,1,515,2.117,4.853,3.441,4.831,404,F,2015
joao_pessoa___pb,"05:3,01_a_4,00",0,0,148,809,2.397,1.609,2.806,255,F,2015
joao_pessoa___pb,"06:4,01_a_5,00",0,0,56,331,1.096,815,1.301,174,F,2015
joao_pessoa___pb,"07:5,01_a_7,00",0,0,41,305,1.212,1.032,1.978,233,F,2015
joao_pessoa___pb,"08:7,01_a_10,00",0,0,19,183,902,827,1.200,143,F,2015
joao_pessoa___pb,"09:10,01_a_15,00",0,0,14,117,820,625,1.298,158,F,2015
joao_pessoa___pb,"10:15,01_a_20,00",0,0,1,13,229,388,651,89,F,2015
joao_pessoa___pb,"11:mais_de_20,00",0,0,0,1,66,262,516,61,F,2015
recife___pe,"00:ate_0,50",16,682,1.700,102,161,158,257,52,F,2015
recife___pe,"01:0,51_a_1,00",5,246,4.325,1.940,2.610,1.626,1.422,104,F,2015
recife___pe,"02:1,01_a_1,50",1,111,22.539,20.668,34.820,22.031,11.212,529,F,2015
recife___pe,"03:1,51_a_2,00",0,4,4.397,8.595,17.454,12.689,9.447,772,F,2015
recife___pe,"04:2,01_a_3,00",0,1,2.110,5.750,13.660,9.655,7.935,702,F,2015
recife___pe,"05:3,01_a_4,00",0,0,619,3.280,8.471,6.672,6.773,571,F,2015
recife___pe,"06:4,01_a_5,00",0,0,250,1.598,4.683,3.943,4.667,423,F,2015
recife___pe,"07:5,01_a_7,00",0,1,176,1.482,5.888,4.673,6.035,500,F,2015
recife___pe,"08:7,01_a_10,00",0,0,59,1.041,4.400,3.395,4.348,357,F,2015
recife___pe,"09:10,01_a_15,00",0,0,11,362,2.743,2.317,3.393,345,F,2015
recife___pe,"10:15,01_a_20,00",0,0,1,86,831,948,1.286,145,F,2015
recife___pe,"11:mais_de_20,00",0,0,4,26,507,1.052,1.355,176,F,2015
maceio___al,"00:ate_0,50",6,213,393,47,118,70,55,3,F,2015
maceio___al,"01:0,51_a_1,00",18,346,1.466,828,1.432,881,450,27,F,2015
maceio___al,"02:1,01_a_1,50",0,60,10.220,8.961,15.322,9.321,4.593,233,F,2015
maceio___al,"03:1,51_a_2,00",0,4,1.135,2.144,5.033,3.888,2.657,157,F,2015
maceio___al,"04:2,01_a_3,00",0,1,457,1.328,3.986,3.386,2.597,218,F,2015
maceio___al,"05:3,01_a_4,00",0,0,150,731,2.214,1.906,1.416,95,F,2015
maceio___al,"06:4,01_a_5,00",0,0,68,460,1.429,1.073,1.047,83,F,2015
maceio___al,"07:5,01_a_7,00",0,0,34,274,1.288,1.550,2.265,166,F,2015
maceio___al,"08:7,01_a_10,00",0,0,16,129,812,1.141,1.440,146,F,2015
maceio___al,"09:10,01_a_15,00",0,0,5,68,507,577,955,82,F,2015
maceio___al,"10:15,01_a_20,00",0,0,2,16,153,225,386,40,F,2015
maceio___al,"11:mais_de_20,00",0,0,0,10,116,246,393,62,F,2015
aracaju___se,"00:ate_0,50",7,314,516,77,135,68,45,4,F,2015
aracaju___se,"01:0,51_a_1,00",8,167,1.350,982,1.626,1.063,499,32,F,2015
aracaju___se,"02:1,01_a_1,50",1,25,7.546,8.119,13.569,7.428,2.647,79,F,2015
aracaju___se,"03:1,51_a_2,00",0,0,1.001,1.996,4.278,2.756,2.219,177,F,2015
aracaju___se,"04:2,01_a_3,00",0,2,436,1.512,3.675,2.394,2.063,149,F,2015
aracaju___se,"05:3,01_a_4,00",0,0,165,1.008,2.793,1.417,1.076,53,F,2015
aracaju___se,"06:4,01_a_5,00",0,0,72,578,2.270,1.881,955,73,F,2015
aracaju___se,"07:5,01_a_7,00",0,1,40,389,1.625,1.823,1.707,101,F,2015
aracaju___se,"08:7,01_a_10,00",0,0,21,149,812,850,932,44,F,2015
aracaju___se,"09:10,01_a_15,00",0,0,6,67,536,480,719,60,F,2015
aracaju___se,"10:15,01_a_20,00",0,0,3,32,228,250,251,20,F,2015
aracaju___se,"11:mais_de_20,00",0,0,0,7,193,304,408,30,F,2015
salvador___ba,"00:ate_0,50",9,753,1.603,52,147,112,128,16,F,2015
salvador___ba,"01:0,51_a_1,00",13,474,5.827,2.691,4.143,2.182,1.434,99,F,2015
salvador___ba,"02:1,01_a_1,50",0,84,22.582,23.484,44.418,24.217,12.505,784,F,2015
salvador___ba,"03:1,51_a_2,00",0,3,3.742,7.465,17.147,9.418,5.867,431,F,2015
salvador___ba,"04:2,01_a_3,00",0,0,1.709,5.572,15.467,9.890,7.857,667,F,2015
salvador___ba,"05:3,01_a_4,00",0,0,497,3.033,9.277,6.971,6.387,495,F,2015
salvador___ba,"06:4,01_a_5,00",0,0,276,2.085,7.002,5.041,4.536,386,F,2015
salvador___ba,"07:5,01_a_7,00",0,0,141,1.724,8.556,8.332,7.887,602,F,2015
salvador___ba,"08:7,01_a_10,00",0,0,65,844,6.066,9.021,9.347,701,F,2015
salvador___ba,"09:10,01_a_15,00",0,0,15,353,2.845,3.769,5.197,401,F,2015
salvador___ba,"10:15,01_a_20,00",0,0,3,64,887,1.218,1.777,158,F,2015
salvador___ba,"11:mais_de_20,00",0,0,3,31,661,1.467,2.312,275,F,2015
belo_horizonte___mg,"00:ate_0,50",28,2.637,1.194,237,648,635,672,64,F,2015
belo_horizonte___mg,"01:0,51_a_1,00",13,2.250,5.347,2.364,4.111,3.418,2.995,227,F,2015
belo_horizonte___mg,"02:1,01_a_1,50",1,893,43.375,29.535,50.531,37.858,26.849,1.136,F,2015
belo_horizonte___mg,"03:1,51_a_2,00",0,30,12.262,15.907,27.572,16.712,9.972,430,F,2015
belo_horizonte___mg,"04:2,01_a_3,00",0,7,6.387,14.849,32.240,22.264,14.916,857,F,2015
belo_horizonte___mg,"05:3,01_a_4,00",0,0,1.528,6.425,14.347,10.849,8.241,451,F,2015
belo_horizonte___mg,"06:4,01_a_5,00",0,0,549,3.570,9.115,7.261,5.775,300,F,2015
belo_horizonte___mg,"07:5,01_a_7,00",0,0,660,4.762,14.549,9.679,9.006,504,F,2015
belo_horizonte___mg,"08:7,01_a_10,00",0,1,169,1.756,7.709,6.362,5.177,277,F,2015
belo_horizonte___mg,"09:10,01_a_15,00",0,0,26,666,4.854,5.198,5.542,313,F,2015
belo_horizonte___mg,"10:15,01_a_20,00",0,0,6,172,2.031,2.278,2.773,161,F,2015
belo_horizonte___mg,"11:mais_de_20,00",0,0,3,75,1.280,3.064,4.439,259,F,2015
vitoria___es,"00:ate_0,50",43,916,117,61,77,59,59,4,F,2015
vitoria___es,"01:0,51_a_1,00",8,308,704,590,975,723,443,28,F,2015
vitoria___es,"02:1,01_a_1,50",0,54,6.477,5.020,7.967,5.719,3.755,172,F,2015
vitoria___es,"03:1,51_a_2,00",0,7,2.165,2.899,4.995,2.948,1.844,91,F,2015
vitoria___es,"04:2,01_a_3,00",0,0,1.225,3.079,5.965,3.596,2.689,157,F,2015
vitoria___es,"05:3,01_a_4,00",0,1,438,1.871,4.208,3.437,2.628,117,F,2015
vitoria___es,"06:4,01_a_5,00",0,1,100,814,2.097,1.530,1.176,51,F,2015
vitoria___es,"07:5,01_a_7,00",0,1,94,1.025,3.175,2.234,2.182,91,F,2015
vitoria___es,"08:7,01_a_10,00",0,0,28,390,1.939,1.468,1.559,61,F,2015
vitoria___es,"09:10,01_a_15,00",0,0,10,150,1.219,1.264,1.726,80,F,2015
vitoria___es,"10:15,01_a_20,00",0,0,1,17,307,475,628,27,F,2015
vitoria___es,"11:mais_de_20,00",0,0,4,12,235,484,752,39,F,2015
rio_de_janeiro___rj,"00:ate_0,50",0,166,408,475,920,509,407,37,F,2015
rio_de_janeiro___rj,"01:0,51_a_1,00",39,3.572,12.882,3.179,4.886,2.903,2.403,211,F,2015
rio_de_janeiro___rj,"02:1,01_a_1,50",3,846,70.009,52.220,86.888,60.870,47.793,3.067,F,2015
rio_de_janeiro___rj,"03:1,51_a_2,00",1,62,25.771,29.892,57.575,38.988,28.476,1.912,F,2015
rio_de_janeiro___rj,"04:2,01_a_3,00",0,18,12.618,23.783,54.184,35.601,24.485,1.638,F,2015
rio_de_janeiro___rj,"05:3,01_a_4,00",0,5,4.016,12.759,28.779,21.575,18.416,1.382,F,2015
rio_de_janeiro___rj,"06:4,01_a_5,00",0,3,1.830,8.089,17.840,13.367,12.146,1.049,F,2015
rio_de_janeiro___rj,"07:5,01_a_7,00",0,0,1.222,8.558,23.285,17.636,19.683,1.924,F,2015
rio_de_janeiro___rj,"08:7,01_a_10,00",0,1,528,5.433,20.089,16.232,14.736,1.346,F,2015
rio_de_janeiro___rj,"09:10,01_a_15,00",0,0,118,2.431,14.320,11.604,13.292,1.197,F,2015
rio_de_janeiro___rj,"10:15,01_a_20,00",0,1,51,750,5.307,5.320,6.611,617,F,2015
rio_de_janeiro___rj,"11:mais_de_20,00",0,1,24,434,4.850,6.429,7.872,844,F,2015
sao_paulo___sp,"00:ate_0,50",7,788,816,647,1.489,1.327,1.567,142,F,2015
sao_paulo___sp,"01:0,51_a_1,00",53,10.229,19.552,6.772,13.218,14.604,18.379,1.415,F,2015
sao_paulo___sp,"02:1,01_a_1,50",3,5.920,133.677,85.665,145.584,107.948,71.737,3.066,F,2015
sao_paulo___sp,"03:1,51_a_2,00",0,1.101,93.788,80.626,134.834,87.795,57.253,3.128,F,2015
sao_paulo___sp,"04:2,01_a_3,00",0,158,49.241,74.543,142.809,91.611,64.841,4.174,F,2015
sao_paulo___sp,"05:3,01_a_4,00",0,17,16.739,42.017,84.205,54.140,39.198,2.752,F,2015
sao_paulo___sp,"06:4,01_a_5,00",0,4,7.096,25.544,55.517,39.743,30.083,1.780,F,2015
sao_paulo___sp,"07:5,01_a_7,00",0,3,5.747,28.035,67.320,51.956,38.950,2.090,F,2015
sao_paulo___sp,"08:7,01_a_10,00",0,1,2.252,18.534,52.127,39.437,31.840,1.782,F,2015
sao_paulo___sp,"09:10,01_a_15,00",0,0,645,8.740,37.713,27.290,25.794,1.595,F,2015
sao_paulo___sp,"10:15,01_a_20,00",0,0,92,1.747,14.379,11.505,10.027,643,F,2015
sao_paulo___sp,"11:mais_de_20,00",0,0,51,894,13.703,14.716,11.702,974,F,2015
curitiba___pr,"00:ate_0,50",0,32,80,109,209,190,181,19,F,2015
curitiba___pr,"01:0,51_a_1,00",54,2.581,2.417,969,1.988,1.976,1.819,128,F,2015
curitiba___pr,"02:1,01_a_1,50",0,1.387,24.542,13.446,21.569,17.614,13.467,640,F,2015
curitiba___pr,"03:1,51_a_2,00",0,240,17.338,14.341,24.409,17.225,11.377,515,F,2015
curitiba___pr,"04:2,01_a_3,00",0,16,8.207,13.301,26.715,17.792,11.520,597,F,2015
curitiba___pr,"05:3,01_a_4,00",0,2,2.116,6.468,17.517,15.219,8.851,457,F,2015
curitiba___pr,"06:4,01_a_5,00",0,0,1.072,4.130,10.457,10.994,7.584,486,F,2015
curitiba___pr,"07:5,01_a_7,00",0,0,494,3.303,11.409,11.422,10.604,568,F,2015
curitiba___pr,"08:7,01_a_10,00",0,0,162,1.585,6.787,7.250,8.080,506,F,2015
curitiba___pr,"09:10,01_a_15,00",0,0,28,546,3.524,3.918,5.142,222,F,2015
curitiba___pr,"10:15,01_a_20,00",0,0,4,106,1.083,1.337,2.090,89,F,2015
curitiba___pr,"11:mais_de_20,00",0,0,11,88,1.008,1.518,2.128,98,F,2015
florianopolis___sc,"00:ate_0,50",2,41,26,22,59,69,57,4,F,2015
florianopolis___sc,"01:0,51_a_1,00",23,691,863,438,951,793,639,44,F,2015
florianopolis___sc,"02:1,01_a_1,50",0,249,5.891,3.583,5.965,4.687,3.510,165,F,2015
