capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
recife___pe,"00:ate_0,50",1,47,177,123,221,246,215,17,M,2009
recife___pe,"01:0,51_a_1,00",1,280,3053,1822,2316,1561,1041,89,M,2009
recife___pe,"02:1,01_a_1,50",4,157,28177,27709,42077,23352,10663,627,M,2009
recife___pe,"03:1,51_a_2,00",0,10,6418,10544,21039,14690,8008,480,M,2009
recife___pe,"04:2,01_a_3,00",1,1,4437,9048,16432,11911,7936,476,M,2009
recife___pe,"05:3,01_a_4,00",0,0,1110,3415,8891,12728,5251,276,M,2009
recife___pe,"06:4,01_a_5,00",1,0,468,1547,3722,3971,2816,200,M,2009
recife___pe,"07:5,01_a_7,00",0,0,351,1627,3803,6824,5487,319,M,2009
recife___pe,"08:7,01_a_10,00",0,0,134,1194,3748,3758,4649,314,M,2009
recife___pe,"09:10,01_a_15,00",0,0,66,646,2632,2779,3423,264,M,2009
recife___pe,"10:15,01_a_20,00",0,0,15,188,1096,1364,1398,111,M,2009
recife___pe,"11:mais_de_20,00",0,0,4,113,1199,2467,2716,215,M,2009
maceio___al,"00:ate_0,50",5,71,51,62,127,74,67,9,M,2009
maceio___al,"01:0,51_a_1,00",16,333,1251,939,1374,735,407,23,M,2009
maceio___al,"02:1,01_a_1,50",1,92,11744,11959,17849,8812,3570,180,M,2009
maceio___al,"03:1,51_a_2,00",0,2,2053,3473,7136,4914,2454,130,M,2009
maceio___al,"04:2,01_a_3,00",0,1,922,2332,5679,4242,2530,141,M,2009
maceio___al,"05:3,01_a_4,00",0,0,301,896,2238,1811,1426,77,M,2009
maceio___al,"06:4,01_a_5,00",0,0,135,562,2019,3090,1117,73,M,2009
maceio___al,"07:5,01_a_7,00",0,0,82,489,1824,3599,1877,114,M,2009
maceio___al,"08:7,01_a_10,00",0,0,38,275,883,2185,1787,117,M,2009
maceio___al,"09:10,01_a_15,00",0,0,10,137,660,896,932,69,M,2009
maceio___al,"10:15,01_a_20,00",0,0,0,39,364,500,467,28,M,2009
maceio___al,"11:mais_de_20,00",0,0,0,21,338,710,872,58,M,2009
aracaju___se,"00:ate_0,50",3,136,198,124,179,122,67,14,M,2009
aracaju___se,"01:0,51_a_1,00",2,121,2442,1788,2178,1092,384,38,M,2009
aracaju___se,"02:1,01_a_1,50",0,100,10381,9909,13496,7463,2968,161,M,2009
aracaju___se,"03:1,51_a_2,00",0,2,1636,2804,4969,3752,2211,151,M,2009
aracaju___se,"04:2,01_a_3,00",0,0,805,1848,3623,3293,2351,206,M,2009
aracaju___se,"05:3,01_a_4,00",0,0,359,933,1862,1712,1132,75,M,2009
aracaju___se,"06:4,01_a_5,00",0,0,304,988,2047,1063,790,49,M,2009
aracaju___se,"07:5,01_a_7,00",0,0,141,600,2284,3385,1588,91,M,2009
aracaju___se,"08:7,01_a_10,00",0,0,57,313,1077,1793,1540,85,M,2009
aracaju___se,"09:10,01_a_15,00",0,0,19,170,672,916,920,50,M,2009
aracaju___se,"10:15,01_a_20,00",0,0,9,80,320,417,506,25,M,2009
aracaju___se,"11:mais_de_20,00",0,0,2,54,348,963,1120,60,M,2009
salvador___ba,"00:ate_0,50",7,475,741,95,127,155,303,42,M,2009
salvador___ba,"01:0,51_a_1,00",3,407,4364,2516,2836,1420,758,44,M,2009
salvador___ba,"02:1,01_a_1,50",5,285,33597,33606,43407,22105,8657,508,M,2009
salvador___ba,"03:1,51_a_2,00",2,16,8176,13200,23926,16124,8670,550,M,2009
salvador___ba,"04:2,01_a_3,00",2,12,5013,9919,19776,15289,10403,787,M,2009
salvador___ba,"05:3,01_a_4,00",0,6,2148,6534,12459,8087,5475,451,M,2009
salvador___ba,"06:4,01_a_5,00",1,2,701,2646,11969,12230,4525,304,M,2009
salvador___ba,"07:5,01_a_7,00",0,0,520,2241,6773,7710,7127,565,M,2009
salvador___ba,"08:7,01_a_10,00",0,0,273,1461,3803,4582,5788,618,M,2009
salvador___ba,"09:10,01_a_15,00",0,0,137,981,3033,3193,3368,309,M,2009
salvador___ba,"10:15,01_a_20,00",0,0,108,396,1559,2197,2091,171,M,2009
salvador___ba,"11:mais_de_20,00",0,0,10,140,1240,2724,3403,314,M,2009
belo_horizonte___mg,"00:ate_0,50",19,1074,762,218,293,221,145,23,M,2009
belo_horizonte___mg,"01:0,51_a_1,00",2,3513,6049,2684,3231,1966,1216,127,M,2009
belo_horizonte___mg,"02:1,01_a_1,50",1,1834,57478,34225,43404,27486,17189,1218,M,2009
belo_horizonte___mg,"03:1,51_a_2,00",0,69,19134,21419,35397,23867,15756,946,M,2009
belo_horizonte___mg,"04:2,01_a_3,00",0,16,13010,21411,38885,26797,15715,878,M,2009
belo_horizonte___mg,"05:3,01_a_4,00",0,2,9331,19226,24572,13065,7805,467,M,2009
belo_horizonte___mg,"06:4,01_a_5,00",0,2,1701,5556,12668,8020,5112,282,M,2009
belo_horizonte___mg,"07:5,01_a_7,00",0,0,1155,4533,17989,18020,7770,414,M,2009
belo_horizonte___mg,"08:7,01_a_10,00",0,0,484,3441,9127,11822,7434,431,M,2009
belo_horizonte___mg,"09:10,01_a_15,00",0,1,125,1890,7016,8010,5917,369,M,2009
belo_horizonte___mg,"10:15,01_a_20,00",0,0,24,485,2594,3972,2812,188,M,2009
belo_horizonte___mg,"11:mais_de_20,00",0,0,31,270,2540,6217,7230,505,M,2009
vitoria___es,"00:ate_0,50",27,553,113,58,73,53,29,3,M,2009
vitoria___es,"01:0,51_a_1,00",10,562,720,388,532,348,187,5,M,2009
vitoria___es,"02:1,01_a_1,50",0,185,7838,4655,6015,4085,2559,192,M,2009
vitoria___es,"03:1,51_a_2,00",0,15,3110,3373,5055,3718,2494,136,M,2009
vitoria___es,"04:2,01_a_3,00",0,4,2069,3194,5069,3542,2384,148,M,2009
vitoria___es,"05:3,01_a_4,00",0,1,1284,2491,3497,2152,1201,76,M,2009
vitoria___es,"06:4,01_a_5,00",0,0,718,1927,3312,1775,919,55,M,2009
vitoria___es,"07:5,01_a_7,00",0,0,320,1408,3664,3742,1853,103,M,2009
vitoria___es,"08:7,01_a_10,00",0,0,112,888,2106,2951,2146,140,M,2009
vitoria___es,"09:10,01_a_15,00",0,0,42,449,1729,2171,2082,103,M,2009
vitoria___es,"10:15,01_a_20,00",0,0,10,196,834,1025,940,59,M,2009
vitoria___es,"11:mais_de_20,00",0,0,4,96,597,1499,1569,113,M,2009
rio_de_janeiro___rj,"00:ate_0,50",5,276,573,557,688,405,256,33,M,2009
rio_de_janeiro___rj,"01:0,51_a_1,00",55,2630,6699,2858,3422,2146,1564,219,M,2009
rio_de_janeiro___rj,"02:1,01_a_1,50",8,1339,83447,66558,84649,53591,33623,3039,M,2009
rio_de_janeiro___rj,"03:1,51_a_2,00",4,75,36201,47214,73800,49066,27969,2263,M,2009
rio_de_janeiro___rj,"04:2,01_a_3,00",1,17,24397,39332,82839,56596,36405,3033,M,2009
rio_de_janeiro___rj,"05:3,01_a_4,00",0,10,7072,17844,41926,30570,22427,2000,M,2009
rio_de_janeiro___rj,"06:4,01_a_5,00",1,2,3307,9719,19179,23280,12694,1180,M,2009
rio_de_janeiro___rj,"07:5,01_a_7,00",0,14,2648,9787,23768,31143,23682,1568,M,2009
rio_de_janeiro___rj,"08:7,01_a_10,00",0,8,1221,6880,18190,19510,18691,1546,M,2009
rio_de_janeiro___rj,"09:10,01_a_15,00",0,3,677,5596,13390,16330,15457,1245,M,2009
rio_de_janeiro___rj,"10:15,01_a_20,00",0,0,253,2327,8237,7897,7575,682,M,2009
rio_de_janeiro___rj,"11:mais_de_20,00",0,2,116,1286,9648,15341,17796,1603,M,2009
sao_paulo___sp,"00:ate_0,50",6,228,514,662,1114,1778,2428,242,M,2009
sao_paulo___sp,"01:0,51_a_1,00",54,8018,11075,4587,6439,5502,4238,390,M,2009
sao_paulo___sp,"02:1,01_a_1,50",4,6543,102738,50093,56747,31414,17887,1412,M,2009
sao_paulo___sp,"03:1,51_a_2,00",9,2147,154881,112236,143205,80895,42547,2592,M,2009
sao_paulo___sp,"04:2,01_a_3,00",4,270,88666,111610,180201,115846,65352,4077,M,2009
sao_paulo___sp,"05:3,01_a_4,00",0,48,27554,50464,95306,65378,37318,2110,M,2009
sao_paulo___sp,"06:4,01_a_5,00",0,11,12967,30354,65806,47177,23905,1446,M,2009
sao_paulo___sp,"07:5,01_a_7,00",0,14,10721,33646,80908,70982,33099,1926,M,2009
sao_paulo___sp,"08:7,01_a_10,00",0,11,4661,20526,40838,44139,29576,1809,M,2009
sao_paulo___sp,"09:10,01_a_15,00",0,9,1485,14957,34963,29291,20998,1417,M,2009
sao_paulo___sp,"10:15,01_a_20,00",0,3,243,4833,18744,17089,10916,687,M,2009
sao_paulo___sp,"11:mais_de_20,00",0,1,191,3015,25762,31080,26226,2110,M,2009
curitiba___pr,"00:ate_0,50",0,57,130,113,206,120,77,13,M,2009
curitiba___pr,"01:0,51_a_1,00",47,2321,1785,700,1019,692,462,65,M,2009
curitiba___pr,"02:1,01_a_1,50",3,2336,24839,11414,14247,9252,6056,497,M,2009
curitiba___pr,"03:1,51_a_2,00",1,294,18860,14164,19441,12305,7368,489,M,2009
curitiba___pr,"04:2,01_a_3,00",1,54,14921,19202,30956,19331,10244,589,M,2009
curitiba___pr,"05:3,01_a_4,00",0,15,4412,9140,15995,11932,7343,536,M,2009
curitiba___pr,"06:4,01_a_5,00",0,3,1739,5769,14079,11211,4470,233,M,2009
curitiba___pr,"07:5,01_a_7,00",0,0,1247,4837,10099,10537,5615,322,M,2009
curitiba___pr,"08:7,01_a_10,00",0,2,455,2995,6811,6868,4839,289,M,2009
curitiba___pr,"09:10,01_a_15,00",0,0,121,1524,5057,5598,4014,235,M,2009
curitiba___pr,"10:15,01_a_20,00",0,0,18,341,2178,2936,2462,125,M,2009
curitiba___pr,"11:mais_de_20,00",0,0,19,281,2307,4213,4391,307,M,2009
florianopolis___sc,"00:ate_0,50",3,244,32,25,36,19,12,2,M,2009
florianopolis___sc,"01:0,51_a_1,00",5,304,608,276,385,248,138,18,M,2009
florianopolis___sc,"02:1,01_a_1,50",0,459,4776,2454,3008,1808,984,65,M,2009
florianopolis___sc,"03:1,51_a_2,00",0,160,6230,4662,5635,3096,1492,88,M,2009
florianopolis___sc,"04:2,01_a_3,00",0,18,3019,4215,6286,3919,2075,126,M,2009
florianopolis___sc,"05:3,01_a_4,00",0,2,1864,3804,7454,3377,1839,126,M,2009
florianopolis___sc,"06:4,01_a_5,00",0,1,351,1201,2778,5602,1525,63,M,2009
florianopolis___sc,"07:5,01_a_7,00",0,0,298,1332,2523,4062,2859,121,M,2009
florianopolis___sc,"08:7,01_a_10,00",0,0,136,934,2032,2450,2592,120,M,2009
florianopolis___sc,"09:10,01_a_15,00",0,0,55,590,1879,2586,2325,93,M,2009
florianopolis___sc,"10:15,01_a_20,00",0,0,10,181,1080,1751,1402,50,M,2009
florianopolis___sc,"11:mais_de_20,00",0,0,8,86,774,2012,2656,123,M,2009
porto_alegre___rs,"00:ate_0,50",5,468,320,106,170,121,100,16,M,2009
porto_alegre___rs,"01:0,51_a_1,00",23,1803,2010,769,987,641,501,90,M,2009
porto_alegre___rs,"02:1,01_a_1,50",2,777,20538,11606,13252,8321,6698,408,M,2009
porto_alegre___rs,"03:1,51_a_2,00",0,117,13207,12542,17345,11517,7997,478,M,2009
porto_alegre___rs,"04:2,01_a_3,00",0,38,10863,15872,21667,14673,10785,701,M,2009
porto_alegre___rs,"05:3,01_a_4,00",0,13,2201,5999,12812,10689,5662,325,M,2009
porto_alegre___rs,"06:4,01_a_5,00",0,4,860,2808,6473,6376,3187,198,M,2009
porto_alegre___rs,"07:5,01_a_7,00",0,10,734,2884,7055,9570,5527,322,M,2009
porto_alegre___rs,"08:7,01_a_10,00",0,1,235,1759,4673,6687,5702,372,M,2009
porto_alegre___rs,"09:10,01_a_15,00",0,1,117,1184,3962,4604,5171,350,M,2009
porto_alegre___rs,"10:15,01_a_20,00",0,0,33,388,2179,2897,2521,149,M,2009
porto_alegre___rs,"11:mais_de_20,00",0,0,38,192,2149,4379,5086,439,M,2009
campo_grande___ms,"00:ate_0,50",2,50,30,31,41,30,17,2,M,2009
campo_grande___ms,"01:0,51_a_1,00",7,555,950,422,579,332,214,17,M,2009
campo_grande___ms,"02:1,01_a_1,50",0,960,11558,7498,9315,5225,3267,196,M,2009
campo_grande___ms,"03:1,51_a_2,00",1,23,4522,5272,7629,4295,2539,187,M,2009
campo_grande___ms,"04:2,01_a_3,00",0,4,2506,4051,6935,4312,2667,172,M,2009
campo_grande___ms,"05:3,01_a_4,00",0,0,1087,2601,4087,2479,1527,73,M,2009
campo_grande___ms,"06:4,01_a_5,00",0,0,238,1074,2848,1787,1083,85,M,2009
campo_grande___ms,"07:5,01_a_7,00",0,0,246,1064,2979,3442,1686,86,M,2009
campo_grande___ms,"08:7,01_a_10,00",0,0,69,434,1499,2110,1549,98,M,2009
campo_grande___ms,"09:10,01_a_15,00",0,0,47,291,842,1407,1143,44,M,2009
campo_grande___ms,"10:15,01_a_20,00",0,0,0,96,645,630,519,21,M,2009
campo_grande___ms,"11:mais_de_20,00",0,0,4,83,696,1147,1270,70,M,2009
cuiaba___mt,"00:ate_0,50",6,175,35,7,14,17,11,0,M,2009
cuiaba___mt,"01:0,51_a_1,00",8,462,678,281,420,264,200,16,M,2009
cuiaba___mt,"02:1,01_a_1,50",2,573,10195,5908,7315,4085,2479,218,M,2009
cuiaba___mt,"03:1,51_a_2,00",0,37,3923,4271,6429,3684,2207,172,M,2009
cuiaba___mt,"04:2,01_a_3,00",0,1,2517,3905,6591,3994,2482,153,M,2009
cuiaba___mt,"05:3,01_a_4,00",0,0,693,1850,3561,2499,1700,110,M,2009
cuiaba___mt,"06:4,01_a_5,00",0,1,381,1676,3771,1778,1052,51,M,2009
cuiaba___mt,"07:5,01_a_7,00",0,0,208,786,2494,2854,1798,114,M,2009
cuiaba___mt,"08:7,01_a_10,00",0,0,80,425,1409,1612,1587,93,M,2009
cuiaba___mt,"09:10,01_a_15,00",0,0,76,402,1017,1039,1192,53,M,2009
cuiaba___mt,"10:15,01_a_20,00",0,0,5,93,524,659,521,25,M,2009
cuiaba___mt,"11:mais_de_20,00",0,0,3,67,453,780,886,53,M,2009
goiania___go,"00:ate_0,50",42,1393,186,158,317,207,178,15,M,2009
goiania___go,"01:0,51_a_1,00",41,2362,4208,1894,2384,1457,838,72,M,2009
goiania___go,"02:1,01_a_1,50",4,1306,27452,16823,20219,11163,6596,479,M,2009
goiania___go,"03:1,51_a_2,00",0,66,9876,10376,14954,8412,4909,322,M,2009
goiania___go,"04:2,01_a_3,00",0,17,5031,8173,14087,8768,5600,355,M,2009
goiania___go,"05:3,01_a_4,00",0,2,1490,3572,6792,4682,3043,193,M,2009
goiania___go,"06:4,01_a_5,00",0,0,644,1956,3825,3163,2533,192,M,2009
goiania___go,"07:5,01_a_7,00",0,0,550,2705,8685,8026,4509,318,M,2009
goiania___go,"08:7,01_a_10,00",0,0,162,1045,3240,4049,3201,275,M,2009
goiania___go,"09:10,01_a_15,00",0,0,63,476,1494,1949,2171,172,M,2009
goiania___go,"10:15,01_a_20,00",0,0,27,179,739,987,961,67,M,2009
goiania___go,"11:mais_de_20,00",0,0,13,98,979,1820,1804,153,M,2009
brasilia___df,"00:ate_0,50",23,514,312,86,150,133,63,5,M,2009
brasilia___df,"01:0,51_a_1,00",33,2138,3794,1865,2178,1242,586,35,M,2009
brasilia___df,"02:1,01_a_1,50",7,824,42053,31391,38241,18014,7752,444,M,2009
brasilia___df,"03:1,51_a_2,00",3,45,18843,16861,25349,13704,6922,362,M,2009
brasilia___df,"04:2,01_a_3,00",2,16,41462,19132,27016,14990,6992,437,M,2009
brasilia___df,"05:3,01_a_4,00",0,0,13926,9801,13338,7860,4061,245,M,2009
brasilia___df,"06:4,01_a_5,00",1,0,4114,5034,9566,6390,2982,284,M,2009
brasilia___df,"07:5,01_a_7,00",0,2,5400,11338,15049,13723,8345,770,M,2009
brasilia___df,"08:7,01_a_10,00",0,0,1303,5731,27900,21467,10222,783,M,2009
brasilia___df,"09:10,01_a_15,00",0,0,3038,7512,14425,19840,9459,521,M,2009
brasilia___df,"10:15,01_a_20,00",0,0,247,2151,9448,6989,5652,324,M,2009
brasilia___df,"11:mais_de_20,00",0,0,132,2368,11695,19674,14813,967,M,2009
porto_velho___ro,"00:ate_0,50",3,146,154,25,56,36,61,4,F,2019
porto_velho___ro,"01:0,51_a_1,00",1,126,415,247,478,302,247,40,F,2019
porto_velho___ro,"02:1,01_a_1,50",0,17,4059,3531,6863,4812,3858,465,F,2019
porto_velho___ro,"03:1,51_a_2,00",0,4,1070,1490,3754,2883,1770,134,F,2019
porto_velho___ro,"04:2,01_a_3,00",0,0,419,1309,4932,5320,3826,488,F,2019
porto_velho___ro,"05:3,01_a_4,00",0,0,143,521,1699,1398,2218,525,F,2019
porto_velho___ro,"06:4,01_a_5,00",0,0,52,248,810,650,926,157,F,2019
porto_velho___ro,"07:5,01_a_7,00",0,0,77,312,1091,827,1294,190,F,2019
porto_velho___ro,"08:7,01_a_10,00",0,0,26,138,809,612,779,119,F,2019
porto_velho___ro,"09:10,01_a_15,00",0,0,2,56,527,355,497,70,F,2019
porto_velho___ro,"10:15,01_a_20,00",0,0,0,13,103,151,273,23,F,2019
porto_velho___ro,"11:mais_de_20,00",0,0,1,14,116,168,176,18,F,2019
rio_branco___ac,"00:ate_0,50",2,64,78,11,10,8,6,1,F,2019
rio_branco___ac,"01:0,51_a_1,00",6,43,638,520,1174,788,312,7,F,2019
rio_branco___ac,"02:1,01_a_1,50",0,9,2329,2399,3987,2461,1028,72,F,2019
rio_branco___ac,"03:1,51_a_2,00",0,1,568,765,1599,1109,1010,81,F,2019
rio_branco___ac,"04:2,01_a_3,00",0,0,396,971,2976,2309,1705,133,F,2019
rio_branco___ac,"05:3,01_a_4,00",0,0,106,370,1288,1269,751,45,F,2019
rio_branco___ac,"06:4,01_a_5,00",0,0,46,188,673,1059,714,56,F,2019
rio_branco___ac,"07:5,01_a_7,00",0,0,32,213,956,983,850,58,F,2019
rio_branco___ac,"08:7,01_a_10,00",0,0,7,73,564,589,386,19,F,2019
rio_branco___ac,"09:10,01_a_15,00",0,0,1,16,231,235,206,21,F,2019
rio_branco___ac,"10:15,01_a_20,00",0,0,1,2,55,66,49,13,F,2019
rio_branco___ac,"11:mais_de_20,00",0,0,3,8,40,82,70,9,F,2019
manaus___am,"00:ate_0,50",10,788,1238,40,64,74,70,15,F,2019
manaus___am,"01:0,51_a_1,00",6,420,2181,827,1527,1202,674,52,F,2019
manaus___am,"02:1,01_a_1,50",1,60,11947,11581,18414,12368,5793,281,F,2019
manaus___am,"03:1,51_a_2,00",1,3,3908,5792,11790,9100,5960,664,F,2019
manaus___am,"04:2,01_a_3,00",0,0,1327,3786,11311,11304,7788,782,F,2019
manaus___am,"05:3,01_a_4,00",0,0,376,1456,4354,3779,2953,327,F,2019
manaus___am,"06:4,01_a_5,00",0,0,182,955,4049,3948,2791,283,F,2019
manaus___am,"07:5,01_a_7,00",0,0,175,1010,4527,3736,2824,317,F,2019
manaus___am,"08:7,01_a_10,00",0,0,40,284,2336,2405,1941,271,F,2019
manaus___am,"09:10,01_a_15,00",0,0,14,144,1320,1301,1158,133,F,2019
manaus___am,"10:15,01_a_20,00",0,0,1,38,513,680,643,68,F,2019
manaus___am,"11:mais_de_20,00",0,0,10,58,322,515,712,121,F,2019
boa_vista___rr,"00:ate_0,50",1,109,104,11,22,16,4,0,F,2019
boa_vista___rr,"01:0,51_a_1,00",4,90,468,306,557,461,262,10,F,2019
boa_vista___rr,"02:1,01_a_1,50",0,10,3108,2855,4727,3063,1458,53,F,2019
boa_vista___rr,"03:1,51_a_2,00",0,1,522,682,1438,924,405,17,F,2019
boa_vista___rr,"04:2,01_a_3,00",0,1,303,835,2691,1923,859,71,F,2019
boa_vista___rr,"05:3,01_a_4,00",0,0,144,412,1471,1253,884,127,F,2019
boa_vista___rr,"06:4,01_a_5,00",0,1,63,200,1076,966,1135,182,F,2019
boa_vista___rr,"07:5,01_a_7,00",0,0,34,190,915,1100,1204,173,F,2019
boa_vista___rr,"08:7,01_a_10,00",0,0,14,74,590,874,717,54,F,2019
boa_vista___rr,"09:10,01_a_15,00",0,0,2,48,347,397,419,37,F,2019
boa_vista___rr,"10:15,01_a_20,00",0,0,0,8,115,114,135,14,F,2019
boa_vista___rr,"11:mais_de_20,00",0,0,0,4,43,125,148,7,F,2019
belem___pa,"00:ate_0,50",5,296,883,153,373,247,97,4,F,2019
belem___pa,"01:0,51_a_1,00",1,202,1693,882,1635,1101,597,46,F,2019
belem___pa,"02:1,01_a_1,50",0,23,5845,8139,17972,12445,7047,952,F,2019
belem___pa,"03:1,51_a_2,00",0,0,1426,2908,7602,5700,5292,974,F,2019
belem___pa,"04:2,01_a_3,00",1,0,679,2064,6357,5298,4337,659,F,2019
belem___pa,"05:3,01_a_4,00",0,0,234,1187,4720,4491,3438,428,F,2019
belem___pa,"06:4,01_a_5,00",0,0,96,638,2897,3231,3755,571,F,2019
belem___pa,"07:5,01_a_7,00",0,0,85,495,3635,4616,5224,892,F,2019
belem___pa,"08:7,01_a_10,00",0,0,26,353,2157,2632,4455,650,F,2019
belem___pa,"09:10,01_a_15,00",0,0,7,139,1474,1569,2039,368,F,2019
belem___pa,"10:15,01_a_20,00",0,0,0,31,396,526,816,132,F,2019
belem___pa,"11:mais_de_20,00",0,0,0,15,374,671,1104,251,F,2019
macapa___ap,"00:ate_0,50",5,108,176,16,25,25,50,8,F,2019
macapa___ap,"01:0,51_a_1,00",0,22,469,351,587,375,554,93,F,2019
macapa___ap,"02:1,01_a_1,50",0,3,1923,2227,4150,2818,1805,100,F,2019
macapa___ap,"03:1,51_a_2,00",0,0,562,871,2127,1530,760,73,F,2019
macapa___ap,"04:2,01_a_3,00",0,0,202,647,1815,1350,758,123,F,2019
macapa___ap,"05:3,01_a_4,00",0,0,87,302,1084,834,667,196,F,2019
macapa___ap,"06:4,01_a_5,00",0,0,32,161,836,928,1335,272,F,2019
macapa___ap,"07:5,01_a_7,00",0,0,53,475,2644,2411,1853,324,F,2019
macapa___ap,"08:7,01_a_10,00",0,0,9,73,1060,2807,2259,208,F,2019
macapa___ap,"09:10,01_a_15,00",0,0,8,27,308,681,888,149,F,2019
macapa___ap,"10:15,01_a_20,00",0,0,1,16,89,116,229,26,F,2019
macapa___ap,"11:mais_de_20,00",0,0,0,10,90,138,288,32,F,2019
palmas___to,"00:ate_0,50",2,182,229,12,29,25,13,0,F,2019
palmas___to,"01:0,51_a_1,00",1,112,1091,604,1478,1489,1012,39,F,2019
palmas___to,"02:1,01_a_1,50",0,35,3522,3059,5087,2887,1242,34,F,2019
palmas___to,"03:1,51_a_2,00",0,1,808,1090,1922,1248,622,26,F,2019
palmas___to,"04:2,01_a_3,00",0,0,343,889,2532,2314,1455,69,F,2019
palmas___to,"05:3,01_a_4,00",0,0,112,651,1950,1602,747,36,F,2019
palmas___to,"06:4,01_a_5,00",0,0,41,211,1637,1904,1339,65,F,2019
palmas___to,"07:5,01_a_7,00",0,0,18,223,1707,2614,1699,63,F,2019
palmas___to,"08:7,01_a_10,00",0,0,6,127,921,1056,511,27,F,2019
palmas___to,"09:10,01_a_15,00",0,0,7,64,586,908,575,23,F,2019
palmas___to,"10:15,01_a_20,00",0,0,1,18,268,400,267,13,F,2019
palmas___to,"11:mais_de_20,00",0,0,0,5,107,382,415,21,F,2019
sao_luiz___ma,"00:ate_0,50",3,48,360,105,214,95,38,2,F,2019
sao_luiz___ma,"01:0,51_a_1,00",1,123,1751,894,2154,2043,1774,241,F,2019
sao_luiz___ma,"02:1,01_a_1,50",0,13,7253,9090,18934,12652,6381,406,F,2019
sao_luiz___ma,"03:1,51_a_2,00",0,1,1146,2547,6165,4464,3966,534,F,2019
sao_luiz___ma,"04:2,01_a_3,00",0,0,527,2233,6351,4007,4591,807,F,2019
sao_luiz___ma,"05:3,01_a_4,00",0,0,157,1025,4287,4593,4272,675,F,2019
sao_luiz___ma,"06:4,01_a_5,00",0,0,72,520,2196,3276,6731,1321,F,2019
sao_luiz___ma,"07:5,01_a_7,00",0,0,69,499,2977,2583,2697,461,F,2019
sao_luiz___ma,"08:7,01_a_10,00",0,0,37,226,1366,1717,2263,432,F,2019
sao_luiz___ma,"09:10,01_a_15,00",0,0,13,83,860,752,753,196,F,2019
sao_luiz___ma,"10:15,01_a_20,00",0,0,12,36,313,380,529,120,F,2019
sao_luiz___ma,"11:mais_de_20,00",0,0,2,11,198,360,361,61,F,2019
terezina___pi,"00:ate_0,50",1,273,438,48,115,76,50,1,F,2019
terezina___pi,"01:0,51_a_1,00",4,246,2745,1568,2167,1202,680,51,F,2019
terezina___pi,"02:1,01_a_1,50",0,19,7012,8220,17491,11914,7061,649,F,2019
terezina___pi,"03:1,51_a_2,00",0,0,926,1970,5288,3554,3275,411,F,2019
terezina___pi,"04:2,01_a_3,00",0,0,475,1377,4156,2765,3369,535,F,2019
terezina___pi,"05:3,01_a_4,00",0,0,151,711,2629,2437,2618,462,F,2019
terezina___pi,"06:4,01_a_5,00",0,0,42,428,1844,2639,2685,256,F,2019
terezina___pi,"07:5,01_a_7,00",0,0,38,267,1670,1238,1536,249,F,2019
terezina___pi,"08:7,01_a_10,00",0,0,16,117,1245,981,1254,226,F,2019
terezina___pi,"09:10,01_a_15,00",0,0,3,49,870,807,1088,202,F,2019
terezina___pi,"10:15,01_a_20,00",0,0,1,8,174,252,537,94,F,2019
terezina___pi,"11:mais_de_20,00",0,0,0,5,137,273,377,82,F,2019
fortaleza___ce,"00:ate_0,50",4,188,1531,336,693,423,228,30,F,2019
fortaleza___ce,"01:0,51_a_1,00",5,206,5958,2617,4248,2738,2043,962,F,2019
fortaleza___ce,"02:1,01_a_1,50",0,32,23612,26091,47430,29926,17994,1204,F,2019
fortaleza___ce,"03:1,51_a_2,00",0,4,3519,6278,13170,9721,8242,1037,F,2019
fortaleza___ce,"04:2,01_a_3,00",0,0,1569,5151,12019,6843,6252,1798,F,2019
fortaleza___ce,"05:3,01_a_4,00",0,1,540,2716,7414,4272,4522,843,F,2019
fortaleza___ce,"06:4,01_a_5,00",0,0,213,1364,5248,2849,2351,512,F,2019
fortaleza___ce,"07:5,01_a_7,00",0,0,96,792,4647,4051,5811,1389,F,2019
fortaleza___ce,"08:7,01_a_10,00",0,0,14,283,2695,3160,4298,658,F,2019
fortaleza___ce,"09:10,01_a_15,00",0,0,13,142,1851,2005,1935,365,F,2019
fortaleza___ce,"10:15,01_a_20,00",0,0,1,14,630,988,1229,201,F,2019
fortaleza___ce,"11:mais_de_20,00",0,0,1,5,390,810,1471,260,F,2019
natal___rn,"00:ate_0,50",0,148,1271,100,179,129,139,42,F,2019
natal___rn,"01:0,51_a_1,00",0,97,1568,985,1735,1198,794,76,F,2019
natal___rn,"02:1,01_a_1,50",0,18,7162,9120,17996,11893,7049,325,F,2019
natal___rn,"03:1,51_a_2,00",0,2,965,1877,5026,3282,2832,209,F,2019
natal___rn,"04:2,01_a_3,00",0,0,331,1685,6259,4173,4297,379,F,2019
natal___rn,"05:3,01_a_4,00",0,0,145,982,3734,2820,2758,228,F,2019
natal___rn,"06:4,01_a_5,00",0,0,36,330,1614,1763,2481,169,F,2019
natal___rn,"07:5,01_a_7,00",0,0,43,279,1556,1388,2485,295,F,2019
natal___rn,"08:7,01_a_10,00",0,0,14,105,958,831,1176,190,F,2019
natal___rn,"09:10,01_a_15,00",0,0,9,99,1002,1029,878,140,F,2019
