;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;503;3.014;2.287;6.777;50.140;10.678;79.538;4.485;6.982;176;45;164.625;192;1.281;1.097;4.068;10.034;7.054;74.843;6.049;11.134;139;38;115.929;695;4.295;3.384;10.845;60.174;17.732;154.381;10.534;18.116;315;83;280.554
;03:1,51 a 2,00;233;2.164;1.546;4.234;15.929;5.518;43.156;3.030;6.118;162;57;82.147;33;180;213;671;1.960;1.549;26.347;3.249;9.037;132;29;43.400;266;2.344;1.759;4.905;17.889;7.067;69.503;6.279;15.155;294;86;125.547
;04:2,01 a 3,00;106;1.104;991;2.920;54.012;3.590;39.219;4.191;11.809;328;106;118.376;20;89;89;379;1.332;889;21.331;3.808;18.617;352;91;46.997;126;1.193;1.080;3.299;55.344;4.479;60.550;7.999;30.426;680;197;165.373
;05:3,01 a 4,00;38;304;304;1.441;4.486;1.684;41.932;2.342;9.430;349;97;62.407;4;28;21;166;404;192;7.792;1.738;14.039;361;83;24.828;42;332;325;1.607;4.890;1.876;49.724;4.080;23.469;710;180;87.235
;06:4,01 a 5,00;27;182;104;705;1.000;431;14.703;1.473;10.354;349;107;29.435;3;21;20;193;296;107;8.957;1.203;18.410;404;114;29.728;30;203;124;898;1.296;538;23.660;2.676;28.764;753;221;59.163
;07:5,01 a 7,00;25;178;111;693;956;373;22.845;1.680;18.564;731;260;46.416;3;30;19;123;244;85;9.380;1.460;27.531;928;222;40.025;28;208;130;816;1.200;458;32.225;3.140;46.095;1.659;482;86.441
;08:7,01 a 10,00;8;85;28;360;2.218;340;24.583;1.043;28.628;1.079;340;58.712;3;10;5;30;159;36;3.914;753;31.494;1.294;280;37.978;11;95;33;390;2.377;376;28.497;1.796;60.122;2.373;620;96.690
;09:10,01 a 15,00;2;45;20;141;1.603;272;12.327;868;39.409;1.515;739;56.941;0;8;1;17;79;43;1.461;400;27.476;1.674;714;31.873;2;53;21;158;1.682;315;13.788;1.268;66.885;3.189;1.453;88.814
;10:15,01 a 20,00;1;5;7;31;169;52;1.550;319;23.599;826;752;27.311;0;2;0;4;20;22;343;137;11.434;720;707;13.389;1;7;7;35;189;74;1.893;456;35.033;1.546;1.459;40.700
;11:Mais de 20,00;0;4;5;19;177;39;1.040;229;28.231;1.840;1.301;32.885;0;0;2;8;55;3;360;65;13.074;859;727;15.153;0;4;7;27;232;42;1.400;294;41.305;2.699;2.028;48.038
;{ñ class};95;847;694;1.693;2.865;1.964;16.175;1.784;12.638;969;341;40.065;24;266;257;738;1.322;1.020;16.906;2.982;21.132;1.888;403;46.938;119;1.113;951;2.431;4.187;2.984;33.081;4.766;33.770;2.857;744;87.003
{ñ class};Total;97.516;590.010;503.687;1.059.281;1.653.253;1.276.764;9.895.407;517.398;1.833.370;64.308;35.283;17.526.277;29.407;170.686;179.333;397.469;743.454;611.446;7.218.550;545.841;3.079.564;99.341;44.023;13.119.114;126.923;760.696;683.020;1.456.750;2.396.707;1.888.210;17.113.957;1.063.239;4.912.934;163.649;79.306;30.645.391
;00:Até 0,50;651;2.842;1.788;7.640;8.409;27.516;59.801;3.396;11.065;652;173;123.933;415;1.811;1.691;5.908;7.958;23.377;70.085;5.230;16.699;711;203;134.088;1.066;4.653;3.479;13.548;16.367;50.893;129.886;8.626;27.764;1.363;376;258.021
;01:0,51 a 1,00;13.146;50.148;33.814;77.617;113.338;147.863;734.984;31.983;63.515;2.966;745;1.270.119;4.360;24.140;22.534;57.418;103.371;123.317;957.261;60.862;139.180;3.652;968;1.497.063;17.506;74.288;56.348;135.035;216.709;271.180;1.692.245;92.845;202.695;6.618;1.713;2.767.182
;02:1,01 a 1,50;41.514;204.308;147.944;321.533;485.756;422.899;2.795.967;107.418;150.894;4.162;1.111;4.683.506;13.014;87.283;87.225;200.461;364.596;283.415;3.081.632;177.698;365.544;5.962;1.539;4.668.369;54.528;291.591;235.169;521.994;850.352;706.314;5.877.599;285.116;516.438;10.124;2.650;9.351.875
;03:1,51 a 2,00;20.968;141.557;119.418;259.777;404.866;297.126;2.293.198;94.557;169.996;4.094;1.412;3.806.969;6.024;31.881;35.016;76.762;152.411;107.734;1.589.236;116.048;387.265;6.822;2.537;2.511.736;26.992;173.438;154.434;336.539;557.277;404.860;3.882.434;210.605;557.261;10.916;3.949;6.318.705
;04:2,01 a 3,00;10.201;105.416;106.660;221.732;355.858;221.022;2.066.652;107.374;298.444;7.575;2.620;3.503.554;2.048;9.560;13.617;23.920;56.997;37.464;878.984;96.226;699.251;16.094;6.804;1.840.965;12.249;114.976;120.277;245.652;412.855;258.486;2.945.636;203.600;997.695;23.669;9.424;5.344.519
;05:3,01 a 4,00;1.888;26.861;31.806;65.682;110.557;64.110;788.981;59.007;240.552;6.279;2.011;1.397.734;666;1.292;1.801;2.993;10.294;7.178;236.248;38.410;525.412;14.848;4.212;843.354;2.554;28.153;33.607;68.675;120.851;71.288;1.025.229;97.417;765.964;21.127;6.223;2.241.088
;06:4,01 a 5,00;653;7.711;10.161;20.780;39.378;21.548;349.517;34.810;174.256;5.435;1.786;666.035;368;406;648;885;3.713;2.466;84.367;18.083;320.162;11.209;3.708;446.015;1.021;8.117;10.809;21.665;43.091;24.014;433.884;52.893;494.418;16.644;5.494;1.112.050
;07:5,01 a 7,00;388;3.996;5.482;11.057;24.308;13.677;270.302;34.864;225.073;7.877;2.723;599.747;260;235;616;544;2.181;1.731;58.904;13.849;307.378;15.208;4.591;405.497;648;4.231;6.098;11.601;26.489;15.408;329.206;48.713;532.451;23.085;7.314;1.005.244
;08:7,01 a 10,00;188;1.112;1.552;2.974;8.022;6.067;108.973;19.241;194.564;8.662;4.082;355.437;72;90;196;146;631;587;20.472;5.167;156.388;12.928;4.764;201.441;260;1.202;1.748;3.120;8.653;6.654;129.445;24.408;350.952;21.590;8.846;556.878
;09:10,01 a 15,00;102;342;357;706;3.215;1.937;41.019;8.650;147.940;8.131;8.941;221.340;21;27;18;39;139;145;5.580;1.552;74.397;7.132;8.192;97.242;123;369;375;745;3.354;2.082;46.599;10.202;222.337;15.263;17.133;318.582
;10:15,01 a 20,00;27;49;62;124;593;310;10.235;2.454;63.029;3.419;5.223;85.525;8;3;5;5;27;17;1.072;294;25.008;1.974;3.996;32.409;35;52;67;129;620;327;11.307;2.748;88.037;5.393;9.219;117.934
;11:Mais de 20,00;26;32;48;65;334;190;8.342;1.605;54.990;3.218;3.787;72.637;10;5;1;5;14;14;489;193;13.166;1.009;1.895;16.801;36;37;49;70;348;204;8.831;1.798;68.156;4.227;5.682;89.438
;{ñ class};7.764;45.636;44.595;69.594;98.619;52.499;367.436;12.039;39.052;1.838;669;739.741;2.141;13.953;15.965;28.383;41.122;24.001;234.220;12.229;49.714;1.792;614;424.134;9.905;59.589;60.560;97.977;139.741;76.500;601.656;24.268;88.766;3.630;1.283;1.163.875
Total;Total;122.684;779.508;666.251;1.440.501;2.483.655;1.774.330;15.110.521;927.838;4.075.503;152.586;77.861;27.611.238;39.659;227.164;236.309;544.237;1.091.328;860.575;11.258.647;945.580;6.110.675;207.568;86.761;21.608.503;162.343;1.006.672;902.560;1.984.738;3.574.983;2.634.905;26.369.168;1.873.418;10.186.178;360.154;164.622;49.219.741
;00:Até 0,50;817;3.808;2.385;11.524;12.371;43.030;96.500;6.033;21.672;1.028;307;199.475;566;2.452;2.199;8.770;12.906;38.467;112.511;8.745;30.144;1.092;350;218.202;1.383;6.260;4.584;20.294;25.277;81.497;209.011;14.778;51.816;2.120;657;417.677
;01:0,51 a 1,00;15.394;61.834;43.105;101.641;163.278;203.177;1.128.101;52.941;111.600;4.865;1.266;1.887.202;5.676;31.838;30.479;78.208;154.936;175.816;1.492.351;96.003;227.898;5.647;1.440;2.300.292;21.070;93.672;73.584;179.849;318.214;378.993;2.620.452;148.944;339.498;10.512;2.706;4.187.494
;02:1,01 a 1,50;50.417;261.388;190.440;432.124;739.164;587.619;4.281.141;173.285;262.616;7.059;1.955;6.987.208;16.958;117.289;116.325;272.886;526.306;392.945;4.643.322;278.332;598.263;9.647;2.680;6.974.953;67.375;378.677;306.765;705.010;1.265.470;980.564;8.924.463;451.617;860.879;16.706;4.635;13.962.161
;03:1,51 a 2,00;25.661;184.148;155.294;346.706;574.129;401.655;3.327.928;151.076;293.531;8.315;2.427;5.470.870;7.194;39.311;43.239;99.758;205.385;142.878;2.329.885;185.388;648.423;14.171;3.923;3.719.555;32.855;223.459;198.533;446.464;779.514;544.533;5.657.813;336.464;941.954;22.486;6.350;9.190.425
;04:2,01 a 3,00;14.035;138.505;138.945;296.450;549.065;297.051;2.969.482;184.930;544.987;14.187;4.512;5.152.149;3.639;12.794;16.927;34.509;87.896;52.703;1.406.691;175.900;1.190.448;27.118;10.160;3.018.785;17.674;151.299;155.872;330.959;636.961;349.754;4.376.173;360.830;1.735.435;41.305;14.672;8.170.934
;05:3,01 a 4,00;3.305;39.167;43.895;90.194;160.153;86.637;1.201.283;109.961;473.021;13.781;4.012;2.225.409;1.101;2.383;2.674;5.585;20.737;10.987;438.222;76.435;940.730;28.034;7.287;1.534.175;4.406;41.550;46.569;95.779;180.890;97.624;1.639.505;186.396;1.413.751;41.815;11.299;3.759.584
;06:4,01 a 5,00;1.187;13.755;14.201;31.407;58.525;30.766;579.352;78.829;381.499;12.132;3.633;1.205.286;625;1.050;1.062;2.304;8.713;4.194;190.314;42.663;644.547;22.269;6.195;923.936;1.812;14.805;15.263;33.711;67.238;34.960;769.666;121.492;1.026.046;34.401;9.828;2.129.222
;07:5,01 a 7,00;996;8.036;8.731;19.342;41.934;23.026;520.731;75.281;537.012;18.422;6.312;1.259.823;653;572;914;1.192;6.130;2.988;143.144;33.486;731.726;31.502;8.545;960.852;1.649;8.608;9.645;20.534;48.064;26.014;663.875;108.767;1.268.738;49.924;14.857;2.220.675
;08:7,01 a 10,00;464;2.779;4.037;6.105;18.761;12.649;247.423;40.745;491.230;20.834;9.852;854.879;189;369;318;427;2.469;1.272;61.746;14.739;477.983;29.192;10.832;599.536;653;3.148;4.355;6.532;21.230;13.921;309.169;55.484;969.213;50.026;20.684;1.454.415
;09:10,01 a 15,00;222;838;1.356;1.605;9.113;4.669;100.572;20.867;421.686;21.820;19.110;601.858;92;108;75;157;954;436;21.665;5.833;289.416;20.157;18.261;357.154;314;946;1.431;1.762;10.067;5.105;122.237;26.700;711.102;41.977;37.371;959.012
;10:15,01 a 20,00;86;172;237;286;2.293;781;25.268;6.108;206.430;10.569;11.823;264.053;29;21;22;40;424;119;5.400;1.556;112.825;7.118;9.642;137.196;115;193;259;326;2.717;900;30.668;7.664;319.255;17.687;21.465;401.249
;11:Mais de 20,00;102;119;118;164;1.422;582;17.087;4.414;240.310;14.789;10.879;289.986;36;30;12;37;296;70;2.887;1.118;105.014;6.298;5.809;121.607;138;149;130;201;1.718;652;19.974;5.532;345.324;21.087;16.688;411.593
;{ñ class};9.998;64.959;63.507;102.953;153.447;82.688;615.653;23.368;89.909;4.785;1.773;1.213.040;2.901;18.947;22.063;40.364;64.176;37.700;410.509;25.382;113.258;5.323;1.637;742.260;12.899;83.906;85.570;143.317;217.623;120.388;1.026.162;48.750;203.167;10.108;3.410;1.955.300

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2020
Vínculo Ativo 31/12;igual a;Sim
