;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;03:1,51 a 2,00;253;2.303;1.760;5.048;10.405;6.831;47.899;3.607;6.181;130;51;84.468;39;350;365;1.136;2.503;2.252;32.691;3.861;9.431;127;41;52.796;292;2.653;2.125;6.184;12.908;9.083;80.590;7.468;15.612;257;92;137.264
;04:2,01 a 3,00;114;1.265;1.051;3.414;7.006;4.353;40.711;4.559;10.595;298;100;73.466;29;226;126;503;1.414;1.154;25.266;4.622;17.746;275;76;51.437;143;1.491;1.177;3.917;8.420;5.507;65.977;9.181;28.341;573;176;124.903
;05:3,01 a 4,00;44;360;390;1.659;4.063;2.069;22.053;2.821;8.861;282;77;42.679;7;29;25;176;478;263;8.646;2.125;13.005;251;61;25.066;51;389;415;1.835;4.541;2.332;30.699;4.946;21.866;533;138;67.745
;06:4,01 a 5,00;7;216;128;640;1.172;585;9.269;1.668;9.315;276;100;23.376;4;25;28;136;315;130;6.751;1.513;13.117;264;79;22.362;11;241;156;776;1.487;715;16.020;3.181;22.432;540;179;45.738
;07:5,01 a 7,00;11;278;139;799;1.558;612;12.072;2.647;17.283;494;206;36.099;4;42;27;197;542;180;10.397;3.821;22.894;535;151;38.790;15;320;166;996;2.100;792;22.469;6.468;40.177;1.029;357;74.889
;08:7,01 a 10,00;5;125;54;385;2.896;368;11.364;1.517;25.541;804;245;43.304;2;10;6;32;216;44;4.884;1.978;28.149;934;192;36.447;7;135;60;417;3.112;412;16.248;3.495;53.690;1.738;437;79.751
;09:10,01 a 15,00;4;59;31;168;1.507;198;6.761;1.024;30.001;1.388;533;41.674;2;13;4;18;89;49;2.015;657;28.162;1.435;500;32.944;6;72;35;186;1.596;247;8.776;1.681;58.163;2.823;1.033;74.618
;10:15,01 a 20,00;2;8;11;36;241;66;1.973;406;16.723;769;884;21.119;0;1;0;5;30;28;525;204;11.375;747;824;13.739;2;9;11;41;271;94;2.498;610;28.098;1.516;1.708;34.858
;11:Mais de 20,00;0;5;4;25;140;42;1.129;292;30.685;1.889;1.323;35.534;0;0;1;11;65;6;549;79;17.493;879;763;19.846;0;5;5;36;205;48;1.678;371;48.178;2.768;2.086;55.380
;{ñ class};93;1.040;850;1.788;2.965;1.836;15.071;1.489;10.020;788;276;36.216;26;273;293;626;1.375;978;14.479;2.543;17.147;1.519;323;39.582;119;1.313;1.143;2.414;4.340;2.814;29.550;4.032;27.167;2.307;599;75.798
{ñ class};Total;99.263;631.508;540.625;1.112.683;1.735.045;1.311.999;10.212.643;521.421;1.849.029;63.473;34.350;18.112.039;27.180;187.546;198.935;432.848;815.129;652.538;7.252.698;557.693;3.114.760;98.028;42.740;13.380.095;126.443;819.054;739.560;1.545.531;2.550.174;1.964.537;17.465.341;1.079.114;4.963.789;161.501;77.090;31.492.134
;00:Até 0,50;322;2.404;929;5.239;4.034;25.820;30.295;2.371;8.824;509;132;80.879;259;1.405;1.329;4.547;5.485;23.091;38.533;3.545;12.993;581;121;91.889;581;3.809;2.258;9.786;9.519;48.911;68.828;5.916;21.817;1.090;253;172.768
;01:0,51 a 1,00;9.866;36.026;21.770;44.703;63.804;99.565;348.654;16.893;46.682;2.395;611;690.969;2.899;16.311;15.540;34.033;61.395;85.207;461.212;31.870;85.765;2.835;707;797.774;12.765;52.337;37.310;78.736;125.199;184.772;809.866;48.763;132.447;5.230;1.318;1.488.743
;02:1,01 a 1,50;44.381;221.658;158.853;329.426;492.940;428.059;2.710.833;101.059;140.403;3.939;1.052;4.632.603;13.483;103.390;103.625;233.461;425.963;322.707;3.257.237;181.004;366.541;5.410;1.489;5.014.310;57.864;325.048;262.478;562.887;918.903;750.766;5.968.070;282.063;506.944;9.349;2.541;9.646.913
;03:1,51 a 2,00;22.867;157.807;133.639;290.874;451.382;332.983;2.586.648;101.567;173.711;3.854;1.250;4.256.582;5.840;39.399;43.311;98.306;192.583;138.886;1.873.111;132.799;417.950;6.643;1.966;2.950.794;28.707;197.206;176.950;389.180;643.965;471.869;4.459.759;234.366;591.661;10.497;3.216;7.207.376
;04:2,01 a 3,00;10.609;119.393;121.821;251.591;403.367;250.590;2.349.737;115.434;305.555;7.425;2.646;3.938.168;1.757;11.040;15.941;28.784;69.597;45.952;974.382;108.582;725.635;15.565;6.716;2.003.951;12.366;130.433;137.762;280.375;472.964;296.542;3.324.119;224.016;1.031.190;22.990;9.362;5.942.119
;05:3,01 a 4,00;1.798;31.461;38.789;79.422;133.445;74.909;897.598;63.606;246.910;6.464;1.917;1.576.319;468;1.486;2.097;3.925;12.924;8.589;251.760;44.569;539.562;15.323;4.335;885.038;2.266;32.947;40.886;83.347;146.369;83.498;1.149.358;108.175;786.472;21.787;6.252;2.461.357
;06:4,01 a 5,00;576;8.956;12.419;24.827;46.161;24.714;393.918;36.193;175.837;5.350;1.760;730.711;198;464;669;1.073;4.509;2.938;89.807;19.804;326.861;11.093;3.820;461.236;774;9.420;13.088;25.900;50.670;27.652;483.725;55.997;502.698;16.443;5.580;1.191.947
;07:5,01 a 7,00;422;4.511;6.476;12.868;29.420;16.247;322.175;36.959;231.778;7.975;2.709;671.540;149;318;641;650;2.780;2.060;65.102;15.187;312.446;15.146;4.385;418.864;571;4.829;7.117;13.518;32.200;18.307;387.277;52.146;544.224;23.121;7.094;1.090.404
;08:7,01 a 10,00;170;1.369;1.752;3.649;10.423;6.344;134.701;20.931;198.938;8.646;3.436;390.359;61;106;198;181;794;664;23.786;5.915;160.297;12.738;4.139;208.879;231;1.475;1.950;3.830;11.217;7.008;158.487;26.846;359.235;21.384;7.575;599.238
;09:10,01 a 15,00;75;391;431;895;3.523;1.891;48.292;9.885;155.572;8.253;9.007;238.215;34;30;33;50;250;175;6.519;1.869;79.576;7.762;8.317;104.615;109;421;464;945;3.773;2.066;54.811;11.754;235.148;16.015;17.324;342.830
;10:15,01 a 20,00;20;76;71;156;696;380;13.100;2.616;65.363;3.300;4.944;90.722;6;5;8;9;40;27;1.282;354;25.047;2.109;4.024;32.911;26;81;79;165;736;407;14.382;2.970;90.410;5.409;8.968;123.633
;11:Mais de 20,00;20;67;61;77;324;315;10.586;1.934;60.238;3.537;4.208;81.367;5;3;1;7;13;17;548;197;14.259;1.129;2.134;18.313;25;70;62;84;337;332;11.134;2.131;74.497;4.666;6.342;99.680
;{ñ class};8.137;47.389;43.614;68.956;95.526;50.182;366.106;11.973;39.218;1.826;678;733.605;2.021;13.589;15.542;27.822;38.796;22.225;209.419;11.998;47.828;1.694;587;391.521;10.158;60.978;59.156;96.778;134.322;72.407;575.525;23.971;87.046;3.520;1.265;1.125.126
Total;Total;123.520;829.465;714.358;1.517.264;2.515.663;1.855.565;15.725.031;939.370;4.066.114;150.593;75.089;28.512.032;36.520;250.867;262.824;599.037;1.193.147;940.267;11.434.214;971.981;6.112.090;204.961;85.616;22.091.524;160.040;1.080.332;977.182;2.116.301;3.708.810;2.795.832;27.159.245;1.911.351;10.178.204;355.554;160.705;50.603.556
;00:Até 0,50;390;3.008;1.225;8.693;6.186;42.873;51.665;4.343;17.192;808;238;136.621;347;1.898;1.766;7.176;8.819;39.664;65.430;5.753;22.982;886;229;154.950;737;4.906;2.991;15.869;15.005;82.537;117.095;10.096;40.174;1.694;467;291.571
;01:0,51 a 1,00;10.768;41.942;24.642;55.332;83.310;139.284;505.124;27.165;80.291;3.854;1.011;972.723;3.468;21.692;19.110;45.630;85.689;125.710;691.822;47.710;138.580;4.218;1.134;1.184.763;14.236;63.634;43.752;100.962;168.999;264.994;1.196.946;74.875;218.871;8.072;2.145;2.157.486
;02:1,01 a 1,50;53.578;278.404;202.530;442.364;714.266;602.758;4.204.258;163.536;239.950;6.494;1.793;6.909.931;17.696;138.891;138.419;322.190;619.391;456.846;4.941.744;279.730;575.466;8.690;2.682;7.501.745;71.274;417.295;340.949;764.554;1.333.657;1.059.604;9.146.002;443.266;815.416;15.184;4.475;14.411.676
;03:1,51 a 2,00;28.157;205.588;174.525;389.362;644.965;458.149;3.824.585;164.309;294.332;7.712;2.249;6.193.933;7.250;49.800;55.443;130.178;266.410;190.784;2.806.838;212.796;659.325;13.072;3.321;4.395.217;35.407;255.388;229.968;519.540;911.375;648.933;6.631.423;377.105;953.657;20.784;5.570;10.589.150
;04:2,01 a 3,00;14.705;156.856;159.168;338.123;569.097;344.109;3.467.368;199.032;553.171;13.746;4.524;5.819.899;3.057;14.902;20.363;42.125;106.241;66.763;1.601.010;199.609;1.241.383;26.547;10.431;3.332.431;17.762;171.758;179.531;380.248;675.338;410.872;5.068.378;398.641;1.794.554;40.293;14.955;9.152.330
;05:3,01 a 4,00;2.962;46.433;53.810;109.901;192.035;105.040;1.368.778;118.696;471.063;13.314;3.863;2.485.895;906;2.791;3.212;7.158;23.750;13.622;472.802;88.375;945.127;26.870;7.836;1.592.449;3.868;49.224;57.022;117.059;215.785;118.662;1.841.580;207.071;1.416.190;40.184;11.699;4.078.344
;06:4,01 a 5,00;969;15.913;18.001;37.450;68.497;36.946;647.501;81.289;377.244;12.480;3.542;1.299.832;341;1.094;1.137;2.551;9.450;4.964;200.149;45.761;645.296;23.950;6.373;941.066;1.310;17.007;19.138;40.001;77.947;41.910;847.650;127.050;1.022.540;36.430;9.915;2.240.898
;07:5,01 a 7,00;759;8.939;10.350;23.899;51.254;27.902;597.202;78.094;544.310;18.307;6.285;1.367.301;320;723;985;1.688;7.829;3.789;165.092;38.933;744.996;31.199;8.574;1.004.128;1.079;9.662;11.335;25.587;59.083;31.691;762.294;117.027;1.289.306;49.506;14.859;2.371.429
;08:7,01 a 10,00;372;3.402;5.141;7.311;23.809;12.920;276.801;44.483;501.299;20.780;8.142;904.460;156;399;370;536;2.964;1.393;70.087;17.836;493.176;29.042;9.318;625.277;528;3.801;5.511;7.847;26.773;14.313;346.888;62.319;994.475;49.822;17.460;1.529.737
;09:10,01 a 15,00;192;995;1.525;2.049;8.845;4.411;107.072;22.894;427.645;22.427;19.656;617.711;96;113;108;188;1.089;529;24.532;6.859;304.831;21.576;18.850;378.771;288;1.108;1.633;2.237;9.934;4.940;131.604;29.753;732.476;44.003;38.506;996.482
;10:15,01 a 20,00;79;157;257;378;2.475;955;31.448;6.871;208.176;10.434;10.783;272.013;28;17;33;45;407;152;6.283;1.905;116.370;7.450;9.201;141.891;107;174;290;423;2.882;1.107;37.731;8.776;324.546;17.884;19.984;413.904
;11:Mais de 20,00;96;115;138;173;1.207;735;20.842;5.050;261.664;15.768;11.462;317.250;26;9;20;43;315;91;3.313;1.050;116.973;6.723;6.318;134.881;122;124;158;216;1.522;826;24.155;6.100;378.637;22.491;17.780;452.131
;{ñ class};10.493;67.713;63.046;102.229;149.717;79.483;622.387;23.608;89.777;4.469;1.541;1.214.463;2.829;18.538;21.858;39.529;60.793;35.960;385.112;25.664;107.585;4.738;1.349;703.955;13.322;86.251;84.904;141.758;210.510;115.443;1.007.499;49.272;197.362;9.207;2.890;1.918.418

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2019
Vínculo Ativo 31/12;igual a;Sim
