;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;11:Mais de 20,00;3;0;3;15;30;21;3;12;20;38;0;0;28;116;16;237;74;729;539;165;148;840;478;4.789;33;8.337;0;0;1;0;4;4;0;7;4;10;0;0;16;19;5;93;15;244;138;19;29;728;295;2.862;5;4.498;3;0;4;15;34;25;3;19;24;48;0;0;44;135;21;330;89;973;677;184;177;1.568;773;7.651;38;12.835
;{ñ class};27;58;115;87;16;153;21;151;167;94;16;0;189;118;1.832;1.760;266;228;3.366;2.387;1.247;464;338;81;132;13.313;0;9;17;3;9;33;3;82;43;80;45;0;337;40;136;1.570;181;293;2.451;430;2.527;2.218;587;101;130;11.325;27;67;132;90;25;186;24;233;210;174;61;0;526;158;1.968;3.330;447;521;5.817;2.817;3.774;2.682;925;182;262;24.638
500270:Campo Grande - MS;Total;131;710;1.044;823;73;250;657;558;978;1.238;519;9;5.738;3.974;11.126;25.032;6.000;1.788;20.302;12.570;8.590;4.694;11.801;28.977;2.807;150.389;12;100;336;111;21;32;149;273;226;314;1.164;5;3.270;827;1.408;20.188;2.482;2.200;17.071;2.730;12.932;14.383;26.380;31.165;717;138.496;143;810;1.380;934;94;282;806;831;1.204;1.552;1.683;14;9.008;4.801;12.534;45.220;8.482;3.988;37.373;15.300;21.522;19.077;38.181;60.142;3.524;288.885
;00:Até 0,50;0;0;1;2;0;0;0;1;6;10;11;0;32;29;111;360;64;3;224;66;146;45;130;4;14;1.259;0;1;1;2;0;0;1;2;2;0;1;0;31;9;29;372;58;5;343;22;440;101;187;8;12;1.627;0;1;2;4;0;0;1;3;8;10;12;0;63;38;140;732;122;8;567;88;586;146;317;12;26;2.886
;01:0,51 a 1,00;5;34;43;24;8;5;29;29;52;44;29;0;310;57;610;1.581;258;21;1.515;450;1.206;124;671;135;142;7.382;0;8;11;8;3;0;7;17;15;15;102;0;318;19;93;2.030;183;54;2.709;234;2.193;417;1.160;626;87;10.309;5;42;54;32;11;5;36;46;67;59;131;0;628;76;703;3.611;441;75;4.224;684;3.399;541;1.831;761;229;17.691
;02:1,01 a 1,50;50;175;356;221;16;70;248;167;315;371;286;4;1.663;590;3.100;9.515;1.705;81;6.204;3.436;3.169;936;1.370;1.262;1.061;36.371;5;36;159;42;8;20;67;115;91;109;802;5;1.544;200;629;9.549;1.054;161;7.684;1.194;5.940;3.959;3.756;4.743;349;42.221;55;211;515;263;24;90;315;282;406;480;1.088;9;3.207;790;3.729;19.064;2.759;242;13.888;4.630;9.109;4.895;5.126;6.005;1.410;78.592
;03:1,51 a 2,00;28;200;247;228;21;46;231;136;254;323;96;3;1.229;1.009;2.556;5.835;1.147;102;5.468;3.090;1.656;960;1.369;1.684;727;28.645;1;17;72;26;4;5;37;59;50;69;108;0;666;102;226;3.524;348;194;1.953;512;1.581;3.414;5.000;2.339;100;20.407;29;217;319;254;25;51;268;195;304;392;204;3;1.895;1.111;2.782;9.359;1.495;296;7.421;3.602;3.237;4.374;6.369;4.023;827;49.052
;04:2,01 a 3,00;16;223;223;163;13;41;80;142;205;249;53;1;1.337;983;2.325;3.673;1.194;202;3.523;2.695;1.105;927;1.708;3.681;529;25.291;2;21;38;19;3;3;16;42;30;65;38;0;290;150;179;1.990;327;368;1.496;317;944;2.550;4.562;4.057;77;17.584;18;244;261;182;16;44;96;184;235;314;91;1;1.627;1.133;2.504;5.663;1.521;570;5.019;3.012;2.049;3.477;6.270;7.738;606;42.875
;05:3,01 a 4,00;7;31;77;43;6;37;17;40;45;88;19;1;389;354;694;1.349;529;238;979;1.133;424;434;1.583;3.257;127;11.901;0;7;15;3;1;1;2;11;15;21;12;0;80;80;78;863;162;312;581;168;377;1.252;3.150;4.103;27;11.321;7;38;92;46;7;38;19;51;60;109;31;1;469;434;772;2.212;691;550;1.560;1.301;801;1.686;4.733;7.360;154;23.222
;06:4,01 a 5,00;3;8;26;31;3;19;7;13;9;46;7;0;190;192;222;711;294;179;422;389;205;413;1.332;3.734;50;8.505;1;1;10;1;0;1;0;6;5;10;2;0;51;50;34;421;90;254;273;60;203;949;2.808;3.935;16;9.181;4;9;36;32;3;20;7;19;14;56;9;0;241;242;256;1.132;384;433;695;449;408;1.362;4.140;7.669;66;17.686
;07:5,01 a 7,00;2;9;12;45;2;11;2;3;15;36;5;0;181;234;227;564;290;253;422;264;187;264;1.423;5.038;46;9.535;2;4;7;5;1;2;1;3;4;8;0;0;37;55;36;295;74;307;184;52;196;662;2.888;4.124;16;8.963;4;13;19;50;3;13;3;6;19;44;5;0;218;289;263;859;364;560;606;316;383;926;4.311;9.162;62;18.498
;08:7,01 a 10,00;2;0;9;14;0;5;3;3;3;15;1;0;74;145;85;246;138;263;248;95;68;125;625;3.872;23;6.062;0;1;4;2;0;0;0;1;0;2;1;0;24;54;21;107;29;246;126;25;84;183;812;3.319;7;5.048;2;1;13;16;0;5;3;4;3;17;2;0;98;199;106;353;167;509;374;120;152;308;1.437;7.191;30;11.110
;09:10,01 a 15,00;0;1;4;11;0;8;1;1;3;9;0;0;37;128;32;136;85;198;124;49;43;103;904;3.047;10;4.934;1;0;1;0;0;0;0;0;0;3;0;0;14;52;3;44;22;152;50;10;28;104;1.263;2.228;5;3.980;1;1;5;11;0;8;1;1;3;12;0;0;51;180;35;180;107;350;174;59;71;207;2.167;5.275;15;8.914
;10:15,01 a 20,00;0;0;3;2;0;1;0;0;0;3;0;0;22;50;6;45;27;100;43;17;6;91;437;1.284;2;2.139;0;0;0;0;0;0;0;0;0;1;0;0;2;16;3;11;5;50;26;4;2;71;448;728;0;1.367;0;0;3;2;0;1;0;0;0;4;0;0;24;66;9;56;32;150;69;21;8;162;885;2.012;2;3.506
;11:Mais de 20,00;0;0;0;3;0;0;0;0;0;2;0;0;13;36;3;28;29;106;63;20;10;139;94;1.903;2;2.451;0;0;0;0;0;0;0;0;0;0;0;0;1;8;1;5;2;22;45;0;5;101;56;791;1;1.038;0;0;0;3;0;0;0;0;0;2;0;0;14;44;4;33;31;128;108;20;15;240;150;2.694;3;3.489
;{ñ class};18;29;43;36;4;7;39;23;71;42;12;0;261;167;1.155;989;240;42;1.067;866;365;133;155;76;74;5.914;0;4;18;3;1;0;18;17;14;11;98;0;212;32;76;977;128;75;1.601;132;939;620;290;164;20;5.450;18;33;61;39;5;7;57;40;85;53;110;0;473;199;1.231;1.966;368;117;2.668;998;1.304;753;445;240;94;11.364
510340:Cuiabá - MT;Total;667;1.277;1.524;310;575;139;485;389;762;780;211;0;2.733;3.812;11.338;20.263;5.552;1.611;19.613;10.257;8.044;2.422;3.605;35.780;1.966;134.115;129;176;242;73;114;14;121;266;288;199;404;0;1.527;767;1.512;17.809;2.842;2.335;13.627;2.639;11.408;9.258;5.733;44.010;622;116.115;796;1.453;1.766;383;689;153;606;655;1.050;979;615;0;4.260;4.579;12.850;38.072;8.394;3.946;33.240;12.896;19.452;11.680;9.338;79.790;2.588;250.230
;00:Até 0,50;4;9;32;2;12;2;10;3;4;22;0;0;43;7;94;280;56;17;142;81;138;40;36;6;9;1.049;1;9;11;3;1;0;3;2;15;6;4;0;24;18;70;284;47;20;118;78;218;83;45;37;9;1.106;5;18;43;5;13;2;13;5;19;28;4;0;67;25;164;564;103;37;260;159;356;123;81;43;18;2.155
;01:0,51 a 1,00;4;39;73;13;50;4;34;25;30;28;15;0;72;65;451;1.559;257;24;923;295;728;85;194;377;114;5.459;4;9;7;7;8;1;3;25;16;12;40;0;111;62;118;1.997;158;69;1.145;177;1.356;366;345;377;55;6.468;8;48;80;20;58;5;37;50;46;40;55;0;183;127;569;3.556;415;93;2.068;472;2.084;451;539;754;169;11.927
;02:1,01 a 1,50;51;402;417;65;190;29;177;122;250;272;109;0;611;515;2.780;7.352;1.436;130;5.142;2.020;2.898;560;533;1.215;235;27.511;12;55;90;30;56;8;46;158;115;83;227;0;759;240;635;8.192;1.039;324;5.737;948;5.433;2.730;1.515;2.012;129;30.573;63;457;507;95;246;37;223;280;365;355;336;0;1.370;755;3.415;15.544;2.475;454;10.879;2.968;8.331;3.290;2.048;3.227;364;58.084
;03:1,51 a 2,00;99;310;309;75;146;25;113;109;192;163;26;0;629;592;2.677;4.363;1.042;119;6.856;2.470;1.615;674;340;1.481;226;24.651;21;29;41;13;26;3;32;36;55;33;61;0;257;139;221;2.883;486;270;2.920;583;1.832;2.602;666;4.258;72;17.539;120;339;350;88;172;28;145;145;247;196;87;0;886;731;2.898;7.246;1.528;389;9.776;3.053;3.447;3.276;1.006;5.739;298;42.190
;04:2,01 a 3,00;162;290;280;70;93;55;80;78;134;139;34;0;699;1.130;2.604;3.171;1.039;147;2.917;2.908;1.140;508;379;2.324;270;20.651;26;36;24;12;14;1;21;31;38;31;33;0;168;130;217;2.001;461;319;1.547;392;1.013;1.658;678;5.810;122;14.783;188;326;304;82;107;56;101;109;172;170;67;0;867;1.260;2.821;5.172;1.500;466;4.464;3.300;2.153;2.166;1.057;8.134;392;35.434
;05:3,01 a 4,00;106;84;74;27;37;6;19;26;72;73;7;0;256;735;893;1.244;531;161;881;933;507;229;384;2.302;464;10.051;12;11;12;2;3;1;6;8;20;13;11;0;50;46;73;943;221;298;556;137;448;684;564;6.106;83;10.308;118;95;86;29;40;7;25;34;92;86;18;0;306;781;966;2.187;752;459;1.437;1.070;955;913;948;8.408;547;20.359
;06:4,01 a 5,00;67;25;35;20;19;1;8;8;28;25;7;0;104;264;274;564;267;151;427;428;257;87;272;2.650;240;6.228;18;5;3;1;3;0;1;0;8;8;5;0;27;26;40;418;129;212;275;64;231;262;402;4.739;40;6.917;85;30;38;21;22;1;9;8;36;33;12;0;131;290;314;982;396;363;702;492;488;349;674;7.389;280;13.145
;07:5,01 a 7,00;40;37;34;8;14;1;9;5;22;14;5;0;89;164;250;438;309;228;428;178;270;83;385;8.292;95;11.398;18;4;8;1;1;0;2;1;12;4;2;0;12;35;28;283;133;305;204;56;254;210;441;9.411;46;11.471;58;41;42;9;15;1;11;6;34;18;7;0;101;199;278;721;442;533;632;234;524;293;826;17.703;141;22.869
;08:7,01 a 10,00;23;19;10;10;2;0;4;0;4;9;1;0;57;113;97;228;221;232;348;62;110;30;314;7.260;54;9.208;4;7;4;0;0;0;1;0;3;2;0;0;20;23;14;105;59;256;110;19;105;64;327;4.675;19;5.817;27;26;14;10;2;0;5;0;7;11;1;0;77;136;111;333;280;488;458;81;215;94;641;11.935;73;15.025
;09:10,01 a 15,00;9;8;3;4;0;1;4;0;2;6;0;0;20;78;29;105;136;173;241;33;74;17;298;4.925;49;6.215;3;1;0;0;0;0;0;0;0;0;0;0;4;15;7;30;31;121;113;5;64;34;327;3.720;21;4.496;12;9;3;4;0;1;4;0;2;6;0;0;24;93;36;135;167;294;354;38;138;51;625;8.645;70;10.711
;10:15,01 a 20,00;1;4;0;2;0;1;2;0;0;0;0;0;6;29;12;32;52;81;74;15;13;2;310;2.224;32;2.892;0;0;0;0;0;0;0;0;0;0;0;0;3;10;4;8;5;49;27;1;11;8;255;1.538;4;1.923;1;4;0;2;0;1;2;0;0;0;0;0;9;39;16;40;57;130;101;16;24;10;565;3.762;36;4.815
;11:Mais de 20,00;1;1;0;3;0;5;0;0;0;0;0;0;3;48;10;65;87;99;88;4;21;2;75;2.683;49;3.244;0;0;0;0;0;0;0;0;0;0;1;0;1;6;0;7;9;27;27;0;3;5;35;1.249;2;1.372;1;1;0;3;0;5;0;0;0;0;1;0;4;54;10;72;96;126;115;4;24;7;110;3.932;51;4.616
;{ñ class};100;49;257;11;12;9;25;13;24;29;7;0;144;72;1.167;862;119;49;1.146;830;273;105;85;41;129;5.558;10;10;42;4;2;0;6;5;6;7;20;0;91;17;85;658;64;65;848;179;440;552;133;78;20;3.342;110;59;299;15;14;9;31;18;30;36;27;0;235;89;1.252;1.520;183;114;1.994;1.009;713;657;218;119;149;8.900
520870:Goiânia - GO;Total;43;1.438;2.866;1.551;915;1.231;1.973;1.699;1.568;3.659;3.177;298;7.039;12.504;25.013;47.424;15.681;4.095;50.527;20.111;26.157;8.507;10.318;58.114;1.531;307.439;24;203;593;267;186;193;392;858;566;2.276;5.126;117;5.540;3.334;3.179;36.629;9.897;5.109;37.318;4.413;32.207;28.980;15.229;82.021;321;274.978;67;1.641;3.459;1.818;1.101;1.424;2.365;2.557;2.134;5.935;8.303;415;12.579;15.838;28.192;84.053;25.578;9.204;87.845;24.524;58.364;37.487;25.547;140.135;1.852;582.417
;00:Até 0,50;2;5;12;7;2;5;9;23;4;11;13;1;62;10;256;358;121;3;431;161;3.190;38;345;10;16;5.095;0;0;2;2;1;3;1;24;1;5;14;1;64;6;65;367;86;9;468;95;3.062;96;265;34;0;4.671;2;5;14;9;3;8;10;47;5;16;27;2;126;16;321;725;207;12;899;256;6.252;134;610;44;16;9.766
;01:0,51 a 1,00;0;80;143;60;30;34;143;178;104;144;323;19;416;98;1.629;3.528;859;88;3.409;1.056;2.637;226;965;877;126;17.172;0;21;37;18;9;10;32;109;55;155;551;18;614;54;439;3.435;645;155;4.596;496;3.975;812;1.117;1.988;54;19.395;0;101;180;78;39;44;175;287;159;299;874;37;1.030;152;2.068;6.963;1.504;243;8.005;1.552;6.612;1.038;2.082;2.865;180;36.567
;02:1,01 a 1,50;5;497;995;399;204;379;763;530;595;1.092;1.883;171;2.176;471;5.989;20.784;5.537;316;14.885;6.695;8.906;1.649;1.511;6.833;530;83.795;6;88;257;97;68;81;192;414;327;918;3.217;77;2.790;220;1.195;18.355;4.059;556;15.784;1.661;14.330;7.871;3.888;13.530;113;90.094;11;585;1.252;496;272;460;955;944;922;2.010;5.100;248;4.966;691;7.184;39.139;9.596;872;30.669;8.356;23.236;9.520;5.399;20.363;643;173.889
;03:1,51 a 2,00;11;387;720;327;196;294;569;365;396;766;516;72;1.631;1.641;5.500;9.544;3.352;228;12.092;3.869;4.081;2.171;1.098;2.902;389;53.117;4;47;116;54;42;33;84;138;83;299;652;8;836;709;504;6.147;1.814;478;5.880;699;3.996;8.511;2.226;8.916;61;42.337;15;434;836;381;238;327;653;503;479;1.065;1.168;80;2.467;2.350;6.004;15.691;5.166;706;17.972;4.568;8.077;10.682;3.324;11.818;450;95.454
;04:2,01 a 3,00;9;260;568;352;224;285;290;308;292;657;292;30;1.374;1.965;5.926;6.352;2.224;451;10.308;4.173;3.253;1.733;1.186;4.482;294;47.288;5;23;93;58;41;37;51;79;57;264;377;12;495;413;370;4.229;1.182;698;4.883;641;2.497;5.023;2.096;9.405;31;33.060;14;283;661;410;265;322;341;387;349;921;669;42;1.869;2.378;6.296;10.581;3.406;1.149;15.191;4.814;5.750;6.756;3.282;13.887;325;80.348
;05:3,01 a 4,00;2;67;186;177;91;92;47;128;85;252;58;1;432;1.019;1.810;2.479;951;440;2.873;1.358;1.209;979;980;4.509;62;20.287;3;7;33;13;11;12;15;38;14;174;102;1;188;339;166;1.588;576;604;1.684;233;1.151;2.456;1.356;8.758;18;19.540;5;74;219;190;102;104;62;166;99;426;160;2;620;1.358;1.976;4.067;1.527;1.044;4.557;1.591;2.360;3.435;2.336;13.267;80;39.827
;06:4,01 a 5,00;3;26;53;58;56;49;33;54;22;145;17;1;247;1.106;785;1.231;498;362;1.395;443;541;430;700;6.126;18;14.399;4;9;9;10;2;10;5;13;5;85;40;0;70;192;88;682;342;513;684;109;573;1.355;930;10.837;15;16.582;7;35;62;68;58;59;38;67;27;230;57;1;317;1.298;873;1.913;840;875;2.079;552;1.114;1.785;1.630;16.963;33;30.981
;07:5,01 a 7,00;1;17;44;44;60;34;24;25;32;137;9;0;174;1.961;523;1.086;607;488;1.187;356;484;457;812;11.699;30;20.291;1;2;15;5;4;2;3;11;8;104;15;0;56;259;94;711;399;660;590;113;559;1.250;802;14.389;18;20.070;2;19;59;49;64;36;27;36;40;241;24;0;230;2.220;617;1.797;1.006;1.148;1.777;469;1.043;1.707;1.614;26.088;48;40.361
;08:7,01 a 10,00;4;8;18;28;21;24;13;17;9;116;4;0;106;1.189;236;514;531;653;675;217;370;365;679;11.205;17;17.019;1;3;5;1;2;1;2;6;5;47;2;0;29;167;75;222;375;684;291;54;368;675;776;7.735;2;11.528;5;11;23;29;23;25;15;23;14;163;6;0;135;1.356;311;736;906;1.337;966;271;738;1.040;1.455;18.940;19;28.547
;09:10,01 a 15,00;0;6;25;7;8;6;13;8;1;90;0;0;61;830;56;243;334;499;287;126;302;185;797;4.697;9;8.590;0;0;1;1;0;1;0;4;3;28;1;0;11;219;25;91;158;367;140;41;286;288;729;3.680;2;6.076;0;6;26;8;8;7;13;12;4;118;1;0;72;1.049;81;334;492;866;427;167;588;473;1.526;8.377;11;14.666
;10:15,01 a 20,00;5;1;6;2;0;0;6;2;1;28;0;0;9;311;11;71;123;253;104;45;76;80;697;1.919;3;3.753;0;0;4;0;0;0;0;1;1;12;0;0;3;121;1;27;51;153;35;14;49;47;570;1.368;1;2.458;5;1;10;2;0;0;6;3;2;40;0;0;12;432;12;98;174;406;139;59;125;127;1.267;3.287;4;6.211
;11:Mais de 20,00;1;1;4;5;1;0;6;5;0;47;0;0;42;226;6;65;180;161;93;28;84;48;201;2.827;4;4.035;0;0;0;0;0;0;0;1;0;10;0;0;6;66;4;13;57;88;21;3;38;28;106;1.348;0;1.789;1;1;4;5;1;0;6;6;0;57;0;0;48;292;10;78;237;249;114;31;122;76;307;4.175;4;5.824
;{ñ class};0;83;92;85;22;29;57;56;27;174;62;3;309;1.677;2.286;1.169;364;153;2.788;1.584;1.024;146;347;28;33;12.598;0;3;21;8;6;3;7;20;7;175;155;0;378;569;153;762;153;144;2.262;254;1.323;568;368;33;6;7.378;0;86;113;93;28;32;64;76;34;349;217;3;687;2.246;2.439;1.931;517;297;5.050;1.838;2.347;714;715;61;39;19.976
530010:Brasília - DF;Total;206;2.458;2.214;491;355;190;1.838;1.961;2.265;1.943;388;10;10.972;5.598;44.920;73.885;19.098;27.442;117.338;40.105;49.146;26.927;18.734;139.210;4.897;592.591;59;365;279;106;145;46;294;1.184;1.209;1.090;1.139;9;7.958;2.368;9.267;63.369;8.580;23.428;77.122;13.551;51.005;75.402;32.071;120.680;1.210;491.936;265;2.823;2.493;597;500;236;2.132;3.145;3.474;3.033;1.527;19;18.930;7.966;54.187;137.254;27.678;50.870;194.460;53.656;100.151;102.329;50.805;259.890;6.107;1.084.527
;00:Até 0,50;0;7;4;1;5;0;7;19;5;12;0;0;140;80;368;956;281;52;810;523;1.749;269;414;174;30;5.906;0;1;5;0;2;1;6;22;6;14;2;0;167;84;149;986;274;89;747;350;1.763;481;458;122;8;5.737;0;8;9;1;7;1;13;41;11;26;2;0;307;164;517;1.942;555;141;1.557;873;3.512;750;872;296;38;11.643
;01:0,51 a 1,00;12;141;95;16;10;7;107;108;85;58;55;0;1.052;91;2.524;5.224;1.338;104;3.886;1.511;4.701;734;1.192;3.818;593;27.462;3;40;25;5;4;4;26;61;46;55;249;0;1.076;40;549;6.361;752;232;4.197;983;6.176;2.338;2.179;1.222;204;26.827;15;181;120;21;14;11;133;169;131;113;304;0;2.128;131;3.073;11.585;2.090;336;8.083;2.494;10.877;3.072;3.371;5.040;797;54.289
;02:1,01 a 1,50;54;674;714;193;121;111;832;536;769;666;223;5;4.966;899;12.832;34.624;7.578;525;31.265;7.360;20.835;3.716;3.132;4.670;2.097;139.397;20;95;107;52;61;25;148;332;817;366;688;2;4.452;907;3.553;32.927;3.655;1.090;31.205;2.795;24.032;14.143;8.781;2.370;611;133.234;74;769;821;245;182;136;980;868;1.586;1.032;911;7;9.418;1.806;16.385;67.551;11.233;1.615;62.470;10.155;44.867;17.859;11.913;7.040;2.708;272.631
;03:1,51 a 2,00;33;394;549;111;87;27;517;411;596;391;51;2;2.065;726;11.169;14.686;3.575;399;19.603;7.500;7.268;2.876;2.248;2.874;1.000;79.158;12;40;50;26;31;9;33;210;98;137;88;2;983;103;1.124;9.792;1.293;656;13.150;2.381;5.357;9.548;3.687;2.408;176;51.394;45;434;599;137;118;36;550;621;694;528;139;4;3.048;829;12.293;24.478;4.868;1.055;32.753;9.881;12.625;12.424;5.935;5.282;1.176;130.552
;04:2,01 a 3,00;49;316;424;81;59;6;231;299;403;313;30;0;1.278;466;8.122;8.542;2.492;785;26.163;6.800;4.787;4.002;2.630;8.301;625;77.204;7;41;39;8;17;1;27;179;64;139;57;0;335;66;1.478;6.264;897;1.238;10.216;1.793;4.060;10.604;4.869;7.048;84;49.531;56;357;463;89;76;7;258;478;467;452;87;0;1.613;532;9.600;14.806;3.389;2.023;36.379;8.593;8.847;14.606;7.499;15.349;709;126.735
;05:3,01 a 4,00;27;260;136;13;15;5;51;126;128;115;7;0;400;100;2.428;3.026;995;1.153;11.417;5.801;1.927;2.575;1.479;6.854;192;39.230;6;21;18;2;14;3;18;111;27;68;11;1;202;25;741;1.953;475;1.476;4.181;842;1.971;6.791;2.711;7.484;39;29.191;33;281;154;15;29;8;69;237;155;183;18;1;602;125;3.169;4.979;1.470;2.629;15.598;6.643;3.898;9.366;4.190;14.338;231;68.421
;06:4,01 a 5,00;11;153;47;3;11;2;16;84;60;58;3;0;266;109;906;1.482;490;1.622;3.838;2.042;1.143;2.657;1.216;8.362;67;24.648;2;16;8;2;3;1;10;74;10;73;4;0;74;32;340;931;232;1.794;2.444;541;1.216;9.777;1.715;11.734;20;31.053;13;169;55;5;14;3;26;158;70;131;7;0;340;141;1.246;2.413;722;3.416;6.282;2.583;2.359;12.434;2.931;20.096;87;55.701
;07:5,01 a 7,00;5;152;52;10;7;4;13;94;51;84;2;0;152;383;665;1.400;525;2.158;4.357;1.608;1.367;2.359;1.519;18.068;56;35.091;3;25;6;2;2;0;3;48;8;79;4;0;72;128;204;1.126;259;2.498;2.080;817;1.625;6.505;2.168;21.922;23;39.607;8;177;58;12;9;4;16;142;59;163;6;0;224;511;869;2.526;784;4.656;6.437;2.425;2.992;8.864;3.687;39.990;79;74.698
;08:7,01 a 10,00;5;119;38;11;8;6;7;86;13;85;2;0;82;500;493;602;546;3.689;3.629;1.441;1.257;2.505;1.355;29.026;33;45.538;0;31;4;2;2;2;4;48;7;70;3;0;24;207;185;386;276;3.830;1.494;1.008;1.309;7.218;1.706;26.408;6;44.230;5;150;42;13;10;8;11;134;20;155;5;0;106;707;678;988;822;7.519;5.123;2.449;2.566;9.723;3.061;55.434;39;89.768
;09:10,01 a 15,00;2;74;17;11;4;13;2;54;7;52;0;0;37;723;360;273;292;6.739;2.343;1.537;1.017;3.871;1.286;23.840;11;42.565;1;9;2;3;1;0;2;35;0;34;0;0;14;247;91;133;111;4.355;1.035;798;940;5.427;1.414;18.986;5;33.643;3;83;19;14;5;13;4;89;7;86;0;0;51;970;451;406;403;11.094;3.378;2.335;1.957;9.298;2.700;42.826;16;76.208
;10:15,01 a 20,00;0;29;5;10;1;2;0;22;2;26;0;0;18;606;58;102;172;2.778;1.064;775;500;502;749;13.089;4;20.514;0;15;0;0;0;0;2;16;3;13;0;0;4;198;13;42;35;1.418;575;302;356;666;700;9.698;1;14.057;0;44;5;10;1;2;2;38;5;39;0;0;22;804;71;144;207;4.196;1.639;1.077;856;1.168;1.449;22.787;5;34.571
;11:Mais de 20,00;2;44;1;6;5;3;0;30;1;8;0;0;27;696;52;119;113;4.350;1.300;557;497;310;552;19.846;7;28.526;1;9;1;1;0;0;0;13;0;4;0;0;5;213;10;11;18;1.628;711;145;263;288;362;11.105;2;14.790;3;53;2;7;5;3;0;43;1;12;0;0;32;909;62;130;131;5.978;2.011;702;760;598;914;30.951;9;43.316
;{ñ class};6;95;132;25;22;4;55;92;145;75;15;3;489;219;4.943;2.849;701;3.088;7.663;2.650;2.098;551;962;288;182;27.352;4;22;14;3;8;0;15;35;123;38;33;4;550;118;830;2.457;303;3.124;5.087;796;1.937;1.616;1.321;173;31;18.642;10;117;146;28;30;4;70;127;268;113;48;7;1.039;337;5.773;5.306;1.004;6.212;12.750;3.446;4.035;2.167;2.283;461;213;45.994
{ñ class};Total;192.472;314.371;517.000;436.761;132.879;348.431;310.512;179.597;167.774;564.973;264.748;135.198;1.139.696;197.541;1.091.034;2.838.888;849.686;174.441;1.640.323;1.462.364;852.285;268.216;358.303;1.796.480;1.225.535;17.459.508;27.895;47.277;87.643;92.406;65.442;68.177;92.977;64.451;72.931;229.728;395.479;132.476;632.882;42.675;111.277;2.509.420;366.487;237.282;1.234.093;331.517;1.211.261;1.014.855;669.496;3.235.380;253.450;13.226.957;220.367;361.648;604.643;529.167;198.321;416.608;403.489;244.048;240.705;794.701;660.227;267.674;1.772.578;240.216;1.202.311;5.348.308;1.216.173;411.723;2.874.416;1.793.881;2.063.546;1.283.071;1.027.799;5.031.860;1.478.985;30.686.465
;00:Até 0,50;804;1.516;2.626;2.557;656;1.009;1.475;706;1.027;2.352;1.870;1.474;9.288;1.254;9.296;25.342;7.402;468;15.322;8.418;15.308;2.055;11.097;2.882;7.485;133.689;782;866;1.734;879;572;635;1.054;695;821;1.915;2.499;1.646;9.882;1.075;2.986;28.829;6.374;990;18.561;5.607;22.510;6.637;15.297;5.169;4.625;142.640;1.586;2.382;4.360;3.436;1.228;1.644;2.529;1.401;1.848;4.267;4.369;3.120;19.170;2.329;12.282;54.171;13.776;1.458;33.883;14.025;37.818;8.692;26.394;8.051;12.110;276.329
;01:0,51 a 1,00;3.705;21.507;15.091;11.718;3.162;5.154;15.376;6.367;6.211;13.557;22.989;14.787;53.698;5.482;65.030;246.430;39.443;3.476;118.657;57.214;108.860;11.804;43.935;126.918;121.132;1.141.703;2.065;3.979;4.961;4.547;2.483;3.031;5.814;4.732;5.442;9.741;40.712;17.624;51.305;3.349;12.489;282.437;27.727;8.216;167.649;34.676;180.431;56.929;94.279;190.268;39.222;1.254.108;5.770;25.486;20.052;16.265;5.645;8.185;21.190;11.099;11.653;23.298;63.701;32.411;105.003;8.831;77.519;528.867;67.170;11.692;286.306;91.890;289.291;68.733;138.214;317.186;160.354;2.395.811
;02:1,01 a 1,50;18.280;91.099;78.503;51.278;18.486;24.196;95.275;30.135;34.013;84.839;97.211;71.757;293.779;32.546;266.753;1.162.248;238.534;11.126;489.662;288.936;335.579;66.365;72.275;415.466;426.514;4.794.855;3.658;14.847;21.035;18.613;16.679;11.047;36.492;19.057;26.524;57.359;216.021;86.884;263.306;11.919;39.544;1.233.043;133.961;31.734;523.594;120.043;612.582;310.035;199.665;759.322;123.337;4.890.301;21.938;105.946;99.538;69.891;35.165;35.243;131.767;49.192;60.537;142.198;313.232;158.641;557.085;44.465;306.297;2.395.291;372.495;42.860;1.013.256;408.979;948.161;376.400;271.940;1.174.788;549.851;9.685.156
