;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;07:5,01 a 7,00;668;325;1.591;1.100;271;1.358;57;1.264;887;1.822;181;21;1.126;3.040;5.497;4.081;2.681;4.447;13.959;9.248;5.384;1.817;4.838;44.925;70;110.658;416;67;164;188;39;117;24;670;244;1.026;353;10;299;640;968;2.930;1.676;4.817;8.070;3.177;4.464;3.756;6.392;32.457;39;73.003;1.084;392;1.755;1.288;310;1.475;81;1.934;1.131;2.848;534;31;1.425;3.680;6.465;7.011;4.357;9.264;22.029;12.425;9.848;5.573;11.230;77.382;109;183.661
;08:7,01 a 10,00;1.052;192;873;711;185;753;16;873;513;2.127;122;10;555;2.400;3.574;2.107;2.175;3.758;12.209;7.880;4.298;1.878;4.702;45.325;20;98.308;574;57;107;198;43;109;11;478;214;1.194;239;11;169;659;958;1.314;1.380;3.859;7.229;2.676;3.950;3.093;6.193;25.097;13;59.825;1.626;249;980;909;228;862;27;1.351;727;3.321;361;21;724;3.059;4.532;3.421;3.555;7.617;19.438;10.556;8.248;4.971;10.895;70.422;33;158.133
;09:10,01 a 15,00;1.320;130;510;617;168;492;9;671;291;2.031;62;3;272;1.666;2.445;1.138;1.675;3.829;10.161;5.876;3.690;1.705;3.719;24.550;13;67.043;835;51;94;199;36;114;2;394;146;1.012;146;2;100;537;668;627;966;3.004;5.533;2.024;3.521;2.486;4.592;16.852;7;43.948;2.155;181;604;816;204;606;11;1.065;437;3.043;208;5;372;2.203;3.113;1.765;2.641;6.833;15.694;7.900;7.211;4.191;8.311;41.402;20;110.991
;10:15,01 a 20,00;925;44;230;316;106;259;4;318;120;3.065;26;3;82;730;1.004;413;1.051;2.145;4.513;3.052;1.551;827;1.742;10.227;4;32.757;470;15;30;85;10;36;2;191;65;1.543;54;2;20;220;245;164;470;1.312;2.057;754;1.180;1.157;1.975;6.752;1;18.810;1.395;59;260;401;116;295;6;509;185;4.608;80;5;102;950;1.249;577;1.521;3.457;6.570;3.806;2.731;1.984;3.717;16.979;5;51.567
;11:Mais de 20,00;2.966;114;253;520;110;385;3;407;193;7.592;32;0;96;1.404;1.775;411;1.961;3.291;6.588;4.336;2.409;969;2.092;12.259;5;50.171;817;17;34;90;13;42;0;158;69;2.162;44;1;14;297;199;132;701;1.551;2.062;663;1.205;1.294;1.574;7.474;2;20.615;3.783;131;287;610;123;427;3;565;262;9.754;76;1;110;1.701;1.974;543;2.662;4.842;8.650;4.999;3.614;2.263;3.666;19.733;7;70.786
;{ñ class};57;189;358;244;99;276;49;217;222;344;101;5;1.037;175;4.319;3.193;814;265;5.142;5.889;2.977;495;1.090;103;49;27.709;5;22;16;48;47;16;5;163;113;232;408;2;648;22;187;2.066;313;442;2.663;1.444;3.119;1.405;1.337;91;5;14.819;62;211;374;292;146;292;54;380;335;576;509;7;1.685;197;4.506;5.259;1.127;707;7.805;7.333;6.096;1.900;2.427;194;54;42.528
355030:São Paulo - SP;Total;1.811;8.201;44.306;39.233;16.973;20.705;9.389;32.311;18.127;51.925;32.410;836;39.778;26.703;284.794;381.192;132.512;92.096;604.478;254.924;244.065;77.467;69.667;347.750;4.369;2.836.022;689;2.239;9.659;11.966;9.121;4.549;2.104;22.349;11.799;32.510;60.447;576;40.211;5.743;28.278;328.299;90.693;110.229;431.027;80.495;330.997;219.425;125.133;512.358;1.483;2.472.379;2.500;10.440;53.965;51.199;26.094;25.254;11.493;54.660;29.926;84.435;92.857;1.412;79.989;32.446;313.072;709.491;223.205;202.325;1.035.505;335.419;575.062;296.892;194.800;860.108;5.852;5.308.401
;00:Até 0,50;1;4;23;41;6;14;0;15;17;3;14;0;50;8;545;185;52;20;443;660;765;180;319;789;10;4.164;0;0;3;5;4;8;1;11;7;3;35;0;62;0;81;194;36;44;561;603;1.059;362;410;2.165;1;5.655;1;4;26;46;10;22;1;26;24;6;49;0;112;8;626;379;88;64;1.004;1.263;1.824;542;729;2.954;11;9.819
;01:0,51 a 1,00;9;53;173;175;61;99;19;236;142;119;256;7;477;223;2.709;6.391;1.017;441;7.691;1.918;11.836;1.168;2.420;11.645;65;49.350;13;29;88;93;41;48;19;217;132;94;455;5;673;118;675;5.132;975;718;18.660;1.146;17.348;2.283;3.548;32.230;23;84.763;22;82;261;268;102;147;38;453;274;213;711;12;1.150;341;3.384;11.523;1.992;1.159;26.351;3.064;29.184;3.451;5.968;43.875;88;134.113
;02:1,01 a 1,50;53;557;3.818;1.850;1.044;517;678;1.681;1.895;1.633;7.166;282;4.798;4.473;18.054;71.340;15.771;1.836;80.160;21.009;68.315;5.656;6.233;13.890;1.684;334.393;28;156;1.434;1.134;875;192;281;2.489;2.841;2.006;20.860;287;14.329;923;3.000;85.577;16.362;4.940;135.475;13.206;159.832;26.466;25.624;32.451;650;551.418;81;713;5.252;2.984;1.919;709;959;4.170;4.736;3.639;28.026;569;19.127;5.396;21.054;156.917;32.133;6.776;215.635;34.215;228.147;32.122;31.857;46.341;2.334;885.811
;03:1,51 a 2,00;167;1.742;10.387;5.965;3.464;2.593;2.896;4.963;3.697;9.729;9.902;205;9.733;3.838;93.146;123.106;28.993;2.467;101.655;48.615;66.743;9.508;7.093;16.855;998;568.460;55;624;3.158;3.528;3.654;992;644;4.748;3.365;9.180;22.837;154;10.833;553;6.529;125.384;21.749;6.011;75.855;14.346;62.505;39.878;18.539;42.238;191;477.550;222;2.366;13.545;9.493;7.118;3.585;3.540;9.711;7.062;18.909;32.739;359;20.566;4.391;99.675;248.490;50.742;8.478;177.510;62.961;129.248;49.386;25.632;59.093;1.189;1.046.010
;04:2,01 a 3,00;372;1.922;13.259;8.548;3.862;5.306;2.952;7.124;4.518;10.666;8.468;202;9.258;5.497;79.445;91.693;29.500;7.194;184.357;71.682;45.110;18.338;11.939;38.827;544;660.583;84;545;1.941;2.832;1.704;1.603;471;4.247;2.281;5.127;8.757;59;5.199;522;5.691;57.276;15.325;14.751;73.736;15.631;42.654;50.299;24.505;94.196;152;429.588;456;2.467;15.200;11.380;5.566;6.909;3.423;11.371;6.799;15.793;17.225;261;14.457;6.019;85.136;148.969;44.825;21.945;258.093;87.313;87.764;68.637;36.444;133.023;696;1.090.171
;05:3,01 a 4,00;298;1.265;6.215;6.120;1.917;3.538;1.303;4.426;2.282;5.515;2.842;52;3.785;2.410;32.139;33.531;14.227;10.740;63.184;37.805;16.376;12.935;7.435;37.961;140;308.441;68;272;760;1.077;581;464;236;2.148;966;2.064;2.748;25;2.314;410;3.148;20.214;8.121;17.400;31.540;8.149;14.256;33.769;11.587;71.887;60;234.264;366;1.537;6.975;7.197;2.498;4.002;1.539;6.574;3.248;7.579;5.590;77;6.099;2.820;35.287;53.745;22.348;28.140;94.724;45.954;30.632;46.704;19.022;109.848;200;542.705
;06:4,01 a 5,00;139;733;3.165;3.896;1.026;2.227;553;3.029;1.356;3.489;1.261;26;2.017;1.264;16.576;16.277;7.692;8.844;35.170;19.616;8.310;7.533;5.301;59.786;87;209.373;58;134;489;727;440;236;123;1.538;578;1.477;1.433;16;1.156;403;2.117;10.434;5.163;13.361;19.816;5.317;7.697;18.994;7.544;62.985;46;162.282;197;867;3.654;4.623;1.466;2.463;676;4.567;1.934;4.966;2.694;42;3.173;1.667;18.693;26.711;12.855;22.205;54.986;24.933;16.007;26.527;12.845;122.771;133;371.655
;07:5,01 a 7,00;141;764;2.868;4.143;1.274;2.245;422;3.895;1.748;4.220;1.018;23;2.468;1.948;14.912;14.116;8.976;14.301;37.368;16.130;8.511;8.228;7.342;73.149;109;230.319;117;166;581;837;481;251;119;2.363;661;2.386;1.312;13;1.520;721;2.315;9.621;6.649;17.860;23.405;8.263;8.221;21.366;10.182;76.180;90;195.680;258;930;3.449;4.980;1.755;2.496;541;6.258;2.409;6.606;2.330;36;3.988;2.669;17.227;23.737;15.625;32.161;60.773;24.393;16.732;29.594;17.524;149.329;199;425.999
;08:7,01 a 10,00;179;449;1.578;2.978;1.038;1.613;147;2.623;959;4.186;502;8;1.724;2.540;9.199;7.835;7.368;12.841;29.367;12.605;6.094;5.341;7.015;42.510;162;160.861;113;118;470;695;445;264;90;1.784;402;3.044;592;4;1.178;862;2.044;5.423;5.555;14.031;19.103;6.878;5.397;12.206;8.404;49.197;58;138.357;292;567;2.048;3.673;1.483;1.877;237;4.407;1.361;7.230;1.094;12;2.902;3.402;11.243;13.258;12.923;26.872;48.470;19.483;11.491;17.547;15.419;91.707;220;299.218
;09:10,01 a 15,00;138;258;974;2.684;1.379;1.125;129;2.005;592;4.929;314;7;1.626;1.911;5.644;5.753;7.134;13.576;25.553;8.281;4.155;3.752;6.451;23.897;168;122.435;76;99;340;590;491;231;57;1.369;256;3.337;280;4;1.016;602;1.382;3.339;4.973;11.238;14.716;3.587;3.644;6.294;7.305;28.050;79;93.355;214;357;1.314;3.274;1.870;1.356;186;3.374;848;8.266;594;11;2.642;2.513;7.026;9.092;12.107;24.814;40.269;11.868;7.799;10.046;13.756;51.947;247;215.790
;10:15,01 a 20,00;80;93;384;987;782;456;50;702;248;2.669;123;3;916;741;2.123;2.612;3.568;7.369;12.226;4.634;1.616;1.595;2.965;10.380;93;57.415;37;37;97;147;155;69;22;557;83;1.551;95;1;453;196;497;1.261;2.310;4.534;5.819;1.183;1.109;1.710;3.213;9.376;44;34.556;117;130;481;1.134;937;525;72;1.259;331;4.220;218;4;1.369;937;2.620;3.873;5.878;11.903;18.045;5.817;2.725;3.305;6.178;19.756;137;91.971
;11:Mais de 20,00;194;141;560;1.312;891;511;106;1.108;320;3.967;170;2;1.885;996;3.134;3.526;6.790;11.877;18.510;5.302;2.146;2.126;3.670;17.497;192;86.933;32;30;120;200;146;75;13;584;83;1.736;67;0;590;235;530;1.300;2.657;4.510;6.836;1.008;943;1.679;2.746;10.245;40;36.405;226;171;680;1.512;1.037;586;119;1.692;403;5.703;237;2;2.475;1.231;3.664;4.826;9.447;16.387;25.346;6.310;3.089;3.805;6.416;27.742;232;123.338
;{ñ class};40;220;902;534;229;461;134;504;353;800;374;19;1.041;854;7.168;4.827;1.424;590;8.794;6.667;4.088;1.107;1.484;564;117;43.295;8;29;178;101;104;116;28;294;144;505;976;8;888;198;269;3.144;818;831;5.505;1.178;6.332;4.119;1.526;1.158;49;28.506;48;249;1.080;635;333;577;162;798;497;1.305;1.350;27;1.929;1.052;7.437;7.971;2.242;1.421;14.299;7.845;10.420;5.226;3.010;1.722;166;71.801
410690:Curitiba - PR;Total;196;2.057;8.129;14.672;3.396;11.338;3.357;6.245;2.535;4.384;1.358;74;8.765;15.788;46.950;68.962;15.755;11.573;85.081;40.193;34.249;8.883;16.869;71.261;1.081;483.151;39;411;1.527;4.604;1.666;1.717;942;4.073;1.766;2.778;2.232;34;10.864;3.726;4.422;68.802;9.248;14.293;66.849;13.914;57.024;32.491;28.518;128.234;342;460.516;235;2.468;9.656;19.276;5.062;13.055;4.299;10.318;4.301;7.162;3.590;108;19.629;19.514;51.372;137.764;25.003;25.866;151.930;54.107;91.273;41.374;45.387;199.495;1.423;943.667
;00:Até 0,50;0;0;0;0;6;0;1;7;0;0;3;0;8;19;25;60;9;3;76;27;191;9;126;17;0;587;0;0;0;0;1;1;1;5;1;0;0;0;7;0;3;69;10;1;189;22;349;15;137;51;0;862;0;0;0;0;7;1;2;12;1;0;3;0;15;19;28;129;19;4;265;49;540;24;263;68;0;1.449
;01:0,51 a 1,00;1;26;62;85;64;29;30;120;17;29;15;2;171;26;391;1.645;212;68;1.130;409;1.999;127;793;198;19;7.668;0;21;32;62;23;19;26;109;25;53;31;1;453;14;126;1.649;248;129;2.976;348;4.333;345;1.034;258;26;12.341;1;47;94;147;87;48;56;229;42;82;46;3;624;40;517;3.294;460;197;4.106;757;6.332;472;1.827;456;45;20.009
;02:1,01 a 1,50;13;254;263;314;117;187;523;611;272;548;281;13;1.267;485;5.902;16.062;2.136;240;11.997;4.185;9.456;320;1.394;1.722;344;58.906;17;57;128;173;177;88;215;947;444;826;952;6;4.113;198;993;23.178;2.294;794;25.496;2.789;25.186;3.379;5.477;8.965;148;107.040;30;311;391;487;294;275;738;1.558;716;1.374;1.233;19;5.380;683;6.895;39.240;4.430;1.034;37.493;6.974;34.642;3.699;6.871;10.687;492;165.946
;03:1,51 a 2,00;45;547;1.810;1.588;600;358;912;1.067;542;960;234;32;2.211;1.342;10.799;19.689;3.744;338;14.247;9.282;8.454;1.093;1.771;1.709;280;83.654;12;96;607;1.226;655;106;261;936;561;776;691;17;2.875;169;1.129;22.276;2.368;933;14.276;4.048;12.535;8.448;4.943;7.543;52;87.539;57;643;2.417;2.814;1.255;464;1.173;2.003;1.103;1.736;925;49;5.086;1.511;11.928;41.965;6.112;1.271;28.523;13.330;20.989;9.541;6.714;9.252;332;171.193
;04:2,01 a 3,00;71;721;3.011;3.635;842;1.051;939;1.566;666;982;384;10;1.866;2.867;15.804;16.393;4.189;785;31.532;11.541;7.067;2.020;2.795;4.183;187;115.107;5;102;448;1.385;353;257;180;693;441;513;312;8;1.535;805;923;12.284;1.950;2.091;11.417;3.218;7.087;7.672;4.958;19.237;42;77.916;76;823;3.459;5.020;1.195;1.308;1.119;2.259;1.107;1.495;696;18;3.401;3.672;16.727;28.677;6.139;2.876;42.949;14.759;14.154;9.692;7.753;23.420;229;193.023
;05:3,01 a 4,00;44;233;1.259;2.955;459;1.525;369;943;339;562;210;5;1.216;1.962;5.870;6.282;1.664;1.383;10.002;6.537;2.300;1.277;2.013;7.823;80;57.312;1;51;139;495;148;255;59;394;102;192;104;0;871;684;427;4.206;875;2.155;4.067;1.209;2.161;3.852;3.055;24.759;20;50.281;45;284;1.398;3.450;607;1.780;428;1.337;441;754;314;5;2.087;2.646;6.297;10.488;2.539;3.538;14.069;7.746;4.461;5.129;5.068;32.582;100;107.593
;06:4,01 a 5,00;11;71;638;1.542;216;2.265;156;562;172;322;79;2;627;1.223;2.439;3.102;880;1.409;3.892;2.416;1.181;548;1.317;6.938;50;32.058;3;32;62;270;75;200;49;241;42;118;35;0;305;339;212;1.893;433;2.094;2.248;591;1.263;1.709;2.015;18.819;14;33.062;14;103;700;1.812;291;2.465;205;803;214;440;114;2;932;1.562;2.651;4.995;1.313;3.503;6.140;3.007;2.444;2.257;3.332;25.757;64;65.120
;07:5,01 a 7,00;5;77;544;1.498;299;2.302;116;596;230;402;65;4;485;2.290;2.081;2.650;975;1.925;3.931;1.937;1.274;1.206;1.618;22.569;29;49.108;1;25;46;340;87;222;55;262;56;109;33;1;186;524;248;1.515;496;2.426;2.295;707;1.186;3.173;2.208;22.042;18;38.261;6;102;590;1.838;386;2.524;171;858;286;511;98;5;671;2.814;2.329;4.165;1.471;4.351;6.226;2.644;2.460;4.379;3.826;44.611;47;87.369
;08:7,01 a 10,00;5;43;251;1.190;262;1.508;79;324;153;199;36;1;524;2.769;1.230;1.183;744;1.742;3.185;1.301;771;882;1.596;9.689;23;29.690;0;13;22;295;70;251;36;160;44;60;16;0;141;479;199;557;278;1.699;1.588;468;615;1.680;1.717;13.419;8;23.815;5;56;273;1.485;332;1.759;115;484;197;259;52;1;665;3.248;1.429;1.740;1.022;3.441;4.773;1.769;1.386;2.562;3.313;23.108;31;53.505
;09:10,01 a 15,00;0;28;130;1.004;232;1.121;56;177;58;130;26;3;155;1.770;702;599;485;1.961;2.194;839;564;537;1.540;6.875;19;21.205;0;10;9;217;38;195;21;153;16;45;7;0;73;323;88;202;130;1.258;913;244;432;797;1.442;7.095;6;13.714;0;38;139;1.221;270;1.316;77;330;74;175;33;3;228;2.093;790;801;615;3.219;3.107;1.083;996;1.334;2.982;13.970;25;34.919
;10:15,01 a 20,00;0;7;23;324;97;435;24;96;21;80;5;0;48;434;201;180;246;808;809;298;197;475;723;3.291;7;8.829;0;1;1;43;10;52;3;63;5;21;0;0;25;91;25;50;34;381;297;64;131;588;589;2.513;5;4.992;0;8;24;367;107;487;27;159;26;101;5;0;73;525;226;230;280;1.189;1.106;362;328;1.063;1.312;5.804;12;13.821
;11:Mais de 20,00;0;24;4;315;96;319;36;63;31;111;6;0;60;464;203;194;271;868;839;285;237;315;851;6.032;10;11.634;0;2;1;36;4;29;8;37;4;12;1;0;24;92;14;26;24;270;196;44;46;315;429;3.225;0;4.839;0;26;5;351;100;348;44;100;35;123;7;0;84;556;217;220;295;1.138;1.035;329;283;630;1.280;9.257;10;16.473
;{ñ class};1;26;134;222;106;238;116;113;34;59;14;2;127;137;1.303;923;200;43;1.247;1.136;558;74;332;215;33;7.393;0;1;32;62;25;42;28;73;25;53;50;1;256;8;35;897;108;62;891;162;1.700;518;514;308;3;5.854;1;27;166;284;131;280;144;186;59;112;64;3;383;145;1.338;1.820;308;105;2.138;1.298;2.258;592;846;523;36;13.247
420540:Florianópolis - SC;Total;77;119;179;372;276;198;388;643;473;154;111;0;866;4.123;7.866;17.711;1.520;2.800;30.370;7.627;15.712;2.731;7.183;43.618;306;145.423;12;13;28;71;138;37;94;461;234;114;351;0;867;1.210;1.076;18.694;1.121;3.507;25.503;2.032;23.812;8.281;8.755;46.594;74;143.079;89;132;207;443;414;235;482;1.104;707;268;462;0;1.733;5.333;8.942;36.405;2.641;6.307;55.873;9.659;39.524;11.012;15.938;90.212;380;288.502
;00:Até 0,50;0;0;0;0;0;0;0;2;0;0;0;0;2;1;18;22;1;2;23;20;67;0;61;38;0;257;0;0;0;0;0;0;0;1;1;0;0;0;0;0;4;20;2;4;74;7;89;5;77;34;0;318;0;0;0;0;0;0;0;3;1;0;0;0;2;1;22;42;3;6;97;27;156;5;138;72;0;575
;01:0,51 a 1,00;0;0;5;2;7;4;7;11;6;5;1;0;8;3;71;472;28;8;389;139;624;33;267;378;2;2.470;2;0;0;4;4;2;2;7;4;5;9;0;16;2;39;477;33;16;1.619;77;1.439;158;359;458;3;4.735;2;0;5;6;11;6;9;18;10;10;10;0;24;5;110;949;61;24;2.008;216;2.063;191;626;836;5;7.205
;02:1,01 a 1,50;1;23;28;19;32;1;100;61;50;21;25;0;207;33;876;2.560;253;81;4.116;643;3.448;98;377;525;57;13.635;1;4;11;11;29;4;32;68;53;14;110;0;385;17;269;3.278;204;115;8.939;303;8.677;804;967;945;38;25.278;2;27;39;30;61;5;132;129;103;35;135;0;592;50;1.145;5.838;457;196;13.055;946;12.125;902;1.344;1.470;95;38.913
;03:1,51 a 2,00;5;16;70;37;36;20;83;123;143;51;28;0;305;138;1.484;6.718;331;127;5.730;1.876;4.076;354;342;700;82;22.875;2;6;5;13;31;6;22;93;59;27;111;0;292;21;229;7.846;350;330;5.866;667;5.642;2.317;901;1.525;13;26.374;7;22;75;50;67;26;105;216;202;78;139;0;597;159;1.713;14.564;681;457;11.596;2.543;9.718;2.671;1.243;2.225;95;49.249
;04:2,01 a 3,00;33;45;49;87;53;56;145;153;123;23;30;0;236;436;2.818;4.626;385;272;9.371;1.941;3.634;667;619;1.866;92;27.760;3;3;6;23;33;8;24;112;57;28;62;0;107;148;227;4.620;267;656;3.929;468;3.369;1.990;1.077;4.416;12;21.645;36;48;55;110;86;64;169;265;180;51;92;0;343;584;3.045;9.246;652;928;13.300;2.409;7.003;2.657;1.696;6.282;104;49.405
;05:3,01 a 4,00;12;15;14;71;42;35;32;95;48;14;8;0;55;495;1.259;1.358;166;325;2.809;1.559;1.242;277;741;4.871;38;15.581;0;0;2;7;12;4;9;43;18;9;16;0;25;141;96;995;114;519;1.467;168;1.093;834;894;5.258;3;11.727;12;15;16;78;54;39;41;138;66;23;24;0;80;636;1.355;2.353;280;844;4.276;1.727;2.335;1.111;1.635;10.129;41;27.308
;06:4,01 a 5,00;11;8;3;53;25;32;3;64;28;9;7;0;14;502;346;648;88;262;1.728;431;630;255;608;8.372;1;14.128;1;0;1;4;8;4;2;46;11;5;9;0;7;167;53;429;52;386;973;83;652;662;811;5.818;1;10.185;12;8;4;57;33;36;5;110;39;14;16;0;21;669;399;1.077;140;648;2.701;514;1.282;917;1.419;14.190;2;24.313
;07:5,01 a 7,00;5;3;5;45;28;18;6;63;27;11;6;0;8;562;320;480;81;464;2.000;333;477;248;909;9.168;1;15.268;0;0;3;7;12;3;0;44;16;12;9;0;0;127;47;345;32;519;970;111;443;531;917;12.800;3;16.951;5;3;8;52;40;21;6;107;43;23;15;0;8;689;367;825;113;983;2.970;444;920;779;1.826;21.968;4;32.219
;08:7,01 a 10,00;2;1;2;32;28;7;0;26;22;4;2;0;5;544;197;230;60;367;1.813;217;364;297;824;5.821;5;10.870;1;0;0;0;3;2;0;14;8;11;5;0;4;215;30;117;15;414;639;54;333;355;935;7.218;0;10.373;3;1;2;32;31;9;0;40;30;15;7;0;9;759;227;347;75;781;2.452;271;697;652;1.759;13.039;5;21.243
;09:10,01 a 15,00;0;0;0;15;9;9;0;8;16;8;0;0;4;642;95;101;45;421;1.103;135;424;226;1.108;4.637;6;9.012;0;0;0;1;0;2;0;14;0;1;0;0;1;242;35;58;12;356;400;35;487;238;945;4.377;1;7.205;0;0;0;16;9;11;0;22;16;9;0;0;5;884;130;159;57;777;1.503;170;911;464;2.053;9.014;7;16.217
;10:15,01 a 20,00;0;1;0;4;1;2;0;3;0;1;0;0;1;291;30;24;20;226;345;48;144;113;435;3.265;2;4.956;1;0;0;0;0;2;0;2;2;0;0;0;0;52;9;10;3;93;69;7;95;108;363;1.821;0;2.637;1;1;0;4;1;4;0;5;2;1;0;0;1;343;39;34;23;319;414;55;239;221;798;5.086;2;7.593
;11:Mais de 20,00;1;0;0;3;2;3;0;4;6;7;0;0;2;370;29;32;28;210;261;10;136;138;819;3.893;4;5.958;1;0;0;0;0;0;0;1;0;0;0;0;0;44;6;5;6;62;32;1;27;92;387;1.857;0;2.521;2;0;0;3;2;3;0;5;6;7;0;0;2;414;35;37;34;272;293;11;163;230;1.206;5.750;4;8.479
;{ñ class};7;7;3;4;13;11;12;30;4;0;4;0;19;106;323;440;34;35;682;275;446;25;73;84;16;2.653;0;0;0;1;6;0;3;16;5;2;20;0;30;34;32;494;31;37;526;51;1.466;187;122;67;0;3.130;7;7;3;5;19;11;15;46;9;2;24;0;49;140;355;934;65;72;1.208;326;1.912;212;195;151;16;5.783
431490:Porto Alegre - RS;Total;377;889;2.675;4.120;2.174;3.800;674;3.480;2.443;3.024;682;11;4.939;6.869;33.766;51.286;12.879;10.050;72.194;32.877;36.226;13.150;12.502;75.229;1.321;387.637;70;177;502;691;1.062;581;193;2.086;1.543;2.783;1.998;35;6.074;2.699;4.071;49.518;8.095;11.027;51.282;10.143;52.114;40.936;20.338;124.081;390;392.489;447;1.066;3.177;4.811;3.236;4.381;867;5.566;3.986;5.807;2.680;46;11.013;9.568;37.837;100.804;20.974;21.077;123.476;43.020;88.340;54.086;32.840;199.310;1.711;780.126
;00:Até 0,50;5;0;17;17;7;13;2;11;6;4;12;0;37;2;79;138;14;17;220;102;281;10;84;16;2;1.096;0;0;4;6;3;1;0;11;6;6;5;0;41;4;37;149;11;13;524;103;450;58;82;29;1;1.544;5;0;21;23;10;14;2;22;12;10;17;0;78;6;116;287;25;30;744;205;731;68;166;45;3;2.640
;01:0,51 a 1,00;3;10;22;39;21;26;9;195;44;84;9;0;104;50;582;1.854;287;93;2.014;548;2.299;168;608;80;12;9.161;1;8;12;12;9;28;10;56;31;65;26;0;184;88;316;2.222;334;150;5.309;450;5.170;610;835;145;24;16.095;4;18;34;51;30;54;19;251;75;149;35;0;288;138;898;4.076;621;243;7.323;998;7.469;778;1.443;225;36;25.256
;02:1,01 a 1,50;19;111;139;120;97;96;133;411;259;368;200;5;863;704;6.279;13.105;2.443;181;11.570;3.975;9.185;500;993;2.129;325;54.210;5;34;81;58;155;62;45;395;368;800;945;2;2.705;703;1.256;20.223;2.217;590;17.037;1.771;19.565;3.400;4.334;9.140;107;85.998;24;145;220;178;252;158;178;806;627;1.168;1.145;7;3.568;1.407;7.535;33.328;4.660;771;28.607;5.746;28.750;3.900;5.327;11.269;432;140.208
;03:1,51 a 2,00;58;226;694;431;318;327;185;544;433;763;196;1;1.547;692;10.075;14.062;2.755;375;15.014;7.819;9.056;1.586;1.160;4.989;395;73.701;9;28;129;98;232;119;41;430;408;769;585;12;1.405;188;797;12.521;1.818;892;9.699;2.150;12.046;6.543;2.982;14.362;84;68.347;67;254;823;529;550;446;226;974;841;1.532;781;13;2.952;880;10.872;26.583;4.573;1.267;24.713;9.969;21.102;8.129;4.142;19.351;479;142.048
;04:2,01 a 3,00;100;283;697;1.045;420;875;215;900;572;693;136;3;1.055;837;7.984;11.502;3.193;750;22.464;7.916;6.381;2.791;2.040;7.615;258;80.725;21;38;76;208;246;81;39;407;333;433;216;15;597;215;697;7.518;1.611;1.427;8.635;2.252;5.636;9.605;2.974;35.265;68;78.613;121;321;773;1.253;666;956;254;1.307;905;1.126;352;18;1.652;1.052;8.681;19.020;4.804;2.177;31.099;10.168;12.017;12.396;5.014;42.880;326;159.338
;05:3,01 a 4,00;54;92;380;885;322;732;59;418;329;300;54;1;437;797;3.090;3.973;1.264;1.047;6.434;5.113;2.396;1.840;1.375;11.112;80;42.584;6;26;53;112;154;80;20;194;129;179;41;1;314;230;329;2.525;738;1.309;2.870;970;2.322;5.075;1.866;20.023;11;39.577;60;118;433;997;476;812;79;612;458;479;95;2;751;1.027;3.419;6.498;2.002;2.356;9.304;6.083;4.718;6.915;3.241;31.135;91;82.161
;06:4,01 a 5,00;25;50;196;483;200;445;25;219;241;177;18;0;209;642;1.570;1.842;737;981;3.006;1.639;1.242;1.144;1.086;6.639;45;22.861;4;14;20;52;79;53;10;156;73;103;24;0;152;170;180;1.146;372;1.226;1.647;525;1.260;3.796;1.460;9.030;15;21.567;29;64;216;535;279;498;35;375;314;280;42;0;361;812;1.750;2.988;1.109;2.207;4.653;2.164;2.502;4.940;2.546;15.669;60;44.428
;07:5,01 a 7,00;32;37;183;436;196;429;14;285;241;203;21;0;230;963;1.362;1.666;736;1.621;3.443;1.898;1.568;1.087;1.334;11.938;57;29.980;7;17;31;51;64;49;11;164;68;142;21;3;131;308;177;1.022;407;1.866;1.797;835;1.544;3.075;1.700;11.794;38;25.322;39;54;214;487;260;478;25;449;309;345;42;3;361;1.271;1.539;2.688;1.143;3.487;5.240;2.733;3.112;4.162;3.034;23.732;95;55.302
;08:7,01 a 10,00;26;11;83;245;187;333;8;167;119;113;9;0;132;844;676;965;497;1.629;2.640;1.234;1.424;1.147;1.079;10.878;38;24.484;9;8;33;40;47;42;3;84;46;77;10;0;71;294;108;538;248;1.435;1.187;502;1.294;3.708;1.358;8.484;15;19.641;35;19;116;285;234;375;11;251;165;190;19;0;203;1.138;784;1.503;745;3.064;3.827;1.736;2.718;4.855;2.437;19.362;53;44.125
